uniprot_id,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi,contrast,gene,protein,description
A1L131,-2.5535921808739204e-4,-0.33718392626068283,0.33667320782450805,18.086278005891632,-0.001571315284622177,-6.154555575699932,0.9987603596761776,0.9991761633230036,-0,-0,0.9999996832500978,0,CTLvMITO,Cuedc2,CUED2_RAT,CUE domain-containing protein 2
A1L134,-0.06486582385024775,-0.3798517247984789,0.2501200770979834,21.76362224897223,-0.4269474791134989,-6.063894679373242,0.6735451650240396,0.8496500860979156,-0,-0,0.9746907983343482,0,CTLvMITO,Aup1,AUP1_RAT,Lipid droplet-regulating VLDL assembly factor AUP1
A1L1I3,-0.031671087526401465,-0.15455110132563918,0.09120892627283625,22.411445220100532,-0.5343568181009184,-6.012882810761117,0.5984258464327975,0.8129415057841656,-0,-0,0.9838699019293748,0,CTLvMITO,Numbl,NUMBL_RAT,Numb-like protein
A1L1J8,0.04347659053868469,-0.07674462424750003,0.1636978053248694,24.72645976036331,0.7497629870877883,-5.877427157622375,0.4612992118263315,0.7297577393144664,0,0,0.9669212704089771,0,CTLvMITO,Rab5b,A1L1J8_RAT,small monomeric GTPase
A1L1J9,0.02809025762862305,-0.16592629264260886,0.22210680789985496,24.059171506866633,0.3001695085037451,-6.109646034970324,0.7668511423328984,0.8948209677114808,0,0,0.9925708216888315,0,CTLvMITO,Lmf2,LMF2_RAT,Lipase maturation factor 2
A1L1K3,0.01839765077958333,-0.3333106515721111,0.37010595313127775,19.9886338349176,0.10844995613629499,-6.148683567897799,0.9146166899142198,0.960199768842083,0,0,0.9983593529629464,0,CTLvMITO,Anapc5,APC5_RAT,Anaphase-promoting complex subunit 5
A1L1K4,-0.029833151855285678,-0.48231562887632506,0.4226493251657537,19.237517698211615,-0.1366932292997641,-6.145227657824635,0.8925099843907291,0.9551108850994977,-0,-0,0.996613194423408,0,CTLvMITO,Cdc42se2,C42S2_RAT,CDC42 small effector protein 2
A1L1L2,0.0754294758395666,-0.09295954231941783,0.24381849399855104,21.778822306943763,0.9287032283186485,-5.732288918380072,0.36306875466295063,0.6537686155526942,0,0,0.9264248407478837,0,CTLvMITO,Tmem214,TM214_RAT,Transmembrane protein 214
A1L1L5,0.21680348351103085,-0.19136080356142432,0.624967770583486,15.731608619665693,1.101237224703774,-5.5655277978845845,0.28263467630244177,0.592702494856959,0,0,0.7603678831933641,0,CTLvMITO,Ccnk,A1L1L5_RAT,Cyclin-K
A1L1L6,0.4591853600797968,0.01333596909192264,0.9050347510676711,21.539362619145123,2.1352537123644404,-4.093013773692109,0.04406181389116755,0.28571390874940383,1,0,0.23843680400495573,0,CTLvMITO,Rhot1,MIRO1_RAT,Mitochondrial Rho GTPase
A2RRU1,-0.08960021610370106,-0.34499009748581916,0.16578966527841704,20.538168374238342,-0.7273693568174493,-5.893534591532982,0.4746298306344525,0.7403670775816874,-0,-0,0.9354085619766053,0,CTLvMITO,Gys1,GYS1_RAT,"Glycogen [starch] synthase, muscle"
A2RUW1,0.0026148268030468103,-0.1682038484901504,0.17343350209624403,22.68557736507967,0.03173636691546724,-6.154053721274773,0.9749669618167458,0.9887510484260984,0,0,0.9999337119085068,0,CTLvMITO,Tollip,TOLIP_RAT,Toll-interacting protein
A2VCX1,-0.048076001831844906,-0.19325753887082373,0.09710553520713391,23.447170079128895,-0.6865411658179387,-5.921703824503263,0.49950737400541534,0.7528210312145728,-0,-0,0.9671795383588294,0,CTLvMITO,Tiprl,TIPRL_RAT,TIP41-like protein
A2VD12,0.005700040723549904,-0.12749832576496425,0.13889840721206406,25.328066323022455,0.08872146200605523,-6.150625688881746,0.9301017815626897,0.9685957014496829,0,0,0.9995870531743293,0,CTLvMITO,Pbxip1,PBIP1_RAT,Pre-B-cell leukemia transcription factor-interacting protein 1
A4GW50,0.054458411726358236,-0.19289769111552837,0.3018145145682448,22.453582501199794,0.456448696571197,-6.050995944816189,0.652518346674466,0.8406001910701548,0,0,0.9770190110457803,0,CTLvMITO,Stk38l,A4GW50_RAT,non-specific serine/threonine protein kinase
A4L9P7,-0.02265020762999015,-0.31463269312366143,0.26933227786368114,20.08683080056611,-0.16082924247662983,-6.141644479680722,0.8736879252379264,0.9459211914155158,-0,-0,0.9969461688949468,0,CTLvMITO,Pds5a,PDS5A_RAT,Sister chromatid cohesion protein PDS5 homolog A
A6H9T8,-0.1040676703971588,-0.3840078390718681,0.17587249827755047,15.420318462505689,-0.7707264135299525,-5.861929073530837,0.4490249068462042,0.7212384069944999,-0,-0,0.9200524663671886,0,CTLvMITO,Cdc42ep3,A6H9T8_RAT,CDC42 effector protein 3
A6HAV6,0.08085437420911745,-0.14241543088857464,0.30412417930680957,17.284407080144927,0.7507980862673068,-5.876671419588759,0.4606884811867389,0.7295111751109437,0,0,0.9392582366253517,0,CTLvMITO,Itgb1bp1,A6HAV6_RAT,Integrin beta-1-binding protein 1
A6HD62,-0.031860217915788525,-0.1279534194445177,0.06423298361294066,22.234485520763958,-0.6873939557165989,-5.921131333256823,0.49898027676227175,0.7528210312145728,-0,-0,0.9780946213521254,0,CTLvMITO,Stub1,CHIP_RAT,E3 ubiquitin-protein ligase CHIP
A6HE59,0.006863805142309332,-0.12039435062567361,0.13412196091029227,26.756381367792883,0.11182243646002495,-6.148312716088795,0.9119728848808333,0.9588583865100163,0,0,0.9993677344962445,0,CTLvMITO,Hnrnpab,A6HE59_RAT,Heterogeneous nuclear ribonucleoprotein A/B
A6HE60,0.6340941610749482,0.028886323860730867,1.2393019982891655,16.25502113602358,2.1721951557926564,-4.027915148626518,0.04083422893341448,0.27806584141409485,1,0,0.1316008384805258,0,CTLvMITO,Nhp2,A6HE60_RAT,H/ACA ribonucleoprotein complex subunit 2
A6HIT6,0.015281426441262624,-0.09119765749463099,0.12176051037715624,24.706937237032857,0.2975426448932574,-6.1104270175596,0.7688292018430509,0.8957559137109583,0,0,0.9959907787031993,0,CTLvMITO,Psmd3,A6HIT6_RAT,26S proteasome non-ATPase regulatory subunit 3
A6HJZ8,0.019142099633420173,-0.2974530903184464,0.33573728958528676,20.706762863226665,0.1253530456071287,-6.146710808143424,0.9013765499912505,0.9569285838873316,0,0,0.9980144078869891,0,CTLvMITO,Dcaf7,A6HJZ8_RAT,DDB1- and CUL4-associated factor 7
A6HKK9,-0.12888725354279984,-0.43476087323405427,0.1769863661484546,18.725793954030202,-0.8736099603940352,-5.780051616275988,0.3917180057062407,0.6803746785053101,-0,-0,0.8862157758095416,0,CTLvMITO,Nat9,A6HKK9_RAT,Alpha/beta-tubulin-N-acetyltransferase 9
A6HP79,0.9468377568971711,-1.0661189011119894,2.9597944149063315,20.770054826465163,0.9765200399352716,-5.688420948052823,0.33961395583489395,0.6395707961373434,0,0,0.35968256765994333,0,CTLvMITO,Aqr,A6HP79_RAT,RNA helicase aquarius
A6HQ90,0.5087738307162439,0.11489284205696548,0.9026548193755224,18.507284837095302,2.677992618374046,-3.072829894525985,0.013702417391025517,0.18146604185437093,1,0,0.11273302746666664,0,CTLvMITO,Vps16,A6HQ90_RAT,Vacuolar protein sorting-associated protein 16 homolog
A6HT35,0.045035643080382215,-0.06867185924873923,0.15874314540950366,22.946554261912016,0.821139376614767,-5.823010108062661,0.42033053417430766,0.7005072514682611,0,0,0.9617189551129183,0,CTLvMITO,Pmm1,A6HT35_RAT,Phosphomannomutase
A6HWM4,0.11496722574573326,-0.08101731760190906,0.3109517690933756,19.508919852597632,1.216191210325844,-5.4404294540137785,0.23673361792127412,0.5459413472790996,0,0,0.847345252871219,0,CTLvMITO,Pigk,A6HWM4_RAT,GPI-anchor transamidase
A6HXD6,0.1567881147353951,-0.19081942151571035,0.5043956509865006,19.127770282125642,0.9351334338528207,-5.726538608357027,0.3598185114972773,0.6513617030290827,0,0,0.8519206968647602,0,CTLvMITO,Tubgcp2,A6HXD6_RAT,Gamma-tubulin complex component
A6I2E0,0.15969781659118354,-0.1766492201951555,0.4960448533775226,17.500398643746703,0.9843759682024367,-5.6812969375344515,0.3355778231063832,0.6372111427232623,0,0,0.8399824606170478,0,CTLvMITO,Dbr1,A6I2E0_RAT,Lariat debranching enzyme
A6I2V0,0.05681352999596001,-0.12393880661936385,0.23756586661128387,21.871208781685453,0.6516546281449108,-5.944539787177781,0.5213388534564423,0.7671630525755241,0,0,0.9636705651888559,0,CTLvMITO,Tex264,A6I2V0_RAT,Testis expressed 264
A6I4N6,-0.4010285981734789,-0.90564703279776,0.10358983645080222,17.80147176988906,-1.647638237248407,-4.878920080239867,0.11356263547865285,0.39561969041996536,-0,-0,0.4179481450056981,0,CTLvMITO,Xrcc4,A6I4N6_RAT,DNA repair protein XRCC4
A6I691,-0.11006166613084645,-0.2933160990023311,0.07319276674063818,23.933695861526996,-1.2451773842427067,-5.407177026482148,0.2260987149768448,0.5350223654252664,-0,-0,0.8490494254082792,0,CTLvMITO,Ndufc2,A6I691_RAT,NADH dehydrogenase [ubiquinone] 1 subunit C2
A6IA08,-0.11837804289733356,-0.23962175961520155,0.002865673820534445,24.372198747771623,-2.024237865691405,-4.284267144437553,0.05518907649207711,0.3059269914889534,-1,-0,0.7096807667865991,0,CTLvMITO,Bag3,A6IA08_RAT,BAG family molecular chaperone regulator 3
A6IB43,-0.1635402063199045,-0.49893440395949445,0.17185399131968543,18.736575458478168,-1.0109242777231622,-5.65602719574734,0.3229855005461676,0.6259146433971297,-0,-0,0.8312500623337586,0,CTLvMITO,Eefsec,A6IB43_RAT,Selenocysteine-specific elongation factor
A6ICH5,-0.14567088015247975,-0.5538339969328794,0.2624922366279198,17.914693362988128,-0.7399265599199722,-5.884559481087202,0.46712699741894625,0.7348238744968205,-0,-0,0.89504794716294,0,CTLvMITO,Tmem9,A6ICH5_RAT,Tmem9 protein
A6IDY9,0.007316404697633061,-0.09985479457214533,0.11448760396741145,25.977157847755354,0.141536763165398,-6.144555131752002,0.8887272668531254,0.9546120404957127,0,0,0.9991372935652785,0,CTLvMITO,Ndufa4,A6IDY9_RAT,Cytochrome c oxidase subunit NDUFA4
A6IE42,-0.0537101118083676,-0.27212079876007333,0.16470057514333816,23.292313361027947,-0.5098375303051473,-6.025508912515562,0.6152155578247971,0.8213127696961041,-0,-0,0.9742460041252318,0,CTLvMITO,Lsm8,A6IE42_RAT,U6 snRNA-associated Sm-like protein LSm8
A6IHJ4;D3ZSF9,0.08446036805948864,-0.4419395639707553,0.6108603000897326,20.97671406383948,0.332649423562588,-6.099427697848159,0.7425314295775423,0.882459132028385,0,0,0.9751704393149682,0,CTLvMITO,Rpl22l1;Rpl22l2,A6IHJ4_RAT;D3ZSF9_RAT,Ribosomal protein L22 like 1
A6INQ7,0.22384316213757316,0.025712184833644403,0.4219741394415019,22.15454285054598,2.3422922455454924,-3.719373061272486,0.028568697543130364,0.24133217961089137,1,0,0.45119225247603034,0,CTLvMITO,Mrps9,A6INQ7_RAT,Small ribosomal subunit protein uS9m
A6IPG1,-0.054815434589912115,-0.17349551927658724,0.06386465009676301,28.491886266667564,-0.9575790681253628,-5.706180504197768,0.34862661136918927,0.644045267992351,-0,-0,0.9438745882432794,0,CTLvMITO,Eef1b2,EF1B_RAT,Elongation factor 1-beta
A6IPZ9,0.23568454613364764,-0.07908214140622893,0.5504512336735242,23.974461864800485,1.5523583177982556,-5.014710961104419,0.13477010479475443,0.42703729066734664,0,0,0.6235318679873479,0,CTLvMITO,Pdk3,A6IPZ9_RAT,Protein-serine/threonine kinase
A6IRL8,0.10625734639658191,-0.06867108403686692,0.28118577683003076,19.61593922971794,1.2593550748708948,-5.390666508610037,0.22103147524200523,0.5297547375952545,0,0,0.8518113736232478,0,CTLvMITO,Osbpl11,A6IRL8_RAT,Oxysterol-binding protein
A6IUF7,-0.25015962405041137,-0.6214009101274873,0.1210816620266646,21.81496436109336,-1.3970455848230126,-5.222089669207266,0.17626078892803348,0.48071957017127115,-0,-0,0.6477666663444068,0,CTLvMITO,Dnajc11,A6IUF7_RAT,DnaJ homolog subfamily C member 11
A6IWF8,0.2336490310134849,-0.22657214179006563,0.6938702038170355,18.198724991888877,1.0525603825573357,-5.61517040764345,0.30390724944861713,0.6098447769728826,0,0,0.7570820507788736,0,CTLvMITO,Champ1,A6IWF8_RAT,Chromosome alignment-maintaining phosphoprotein 1
A6IWT6,-0.2930588160271146,-1.2744555032710039,0.6883378712167747,13.4485541606208,-0.6190986159725878,-5.964817576275917,0.5421766764363823,0.775795562130996,-0,-0,0.8357716331408559,0,CTLvMITO,Efnb2,A6IWT6_RAT,Ephrin-B2
A6IYV4,0.19547119521167033,-0.2310765197442859,0.6220189101676266,17.64687272469614,0.9500900695128253,-5.713022287021787,0.35233424776027844,0.6453195101889856,0,0,0.8155352266969804,0,CTLvMITO,Dus2,A6IYV4_RAT,tRNA-dihydrouridine(20) synthase [NAD(P)+]-like
A6IYY7,0.32042877304654027,-0.07260033556496509,0.7134578816580457,18.803355130449194,1.6902713121340152,-4.816139386763156,0.1050238391825609,0.3859618965031198,0,0,0.48572726200194316,0,CTLvMITO,Cog8,A6IYY7_RAT,Conserved oligomeric Golgi complex subunit 8
A6J222,-0.03439013780071676,-0.14368637885521107,0.07490610325377754,24.333988035479255,-0.6523464754507822,-5.944098022985216,0.5209008533634387,0.766988205044328,-0,-0,0.9778205670603471,0,CTLvMITO,Tmem119,A6J222_RAT,Transmembrane protein 119
A6J3F9,0.003960889524893929,-0.1917288596950733,0.19965063874486116,21.172267397743003,0.0419637492083775,-6.153677239543719,0.9669041436055943,0.9842915155619759,0,0,0.999866701519708,0,CTLvMITO,Rnf14,A6J3F9_RAT,E3 ubiquitin-protein ligase RNF14
A6J6P2,0.08811011527390278,-0.33027983018034585,0.5065000607281513,18.513886930437867,0.4366104844001859,-6.05976291579046,0.666626746516062,0.8455550656522022,0,0,0.9648999578621076,0,CTLvMITO,S100a16,A6J6P2_RAT,Protein S100-A16
A6J7I2,-0.15625101491185234,-0.25728482074895903,-0.05521720907474566,25.902606825146876,-3.2063118810105897,-1.9774135010548246,0.004052514957099794,0.11003608408938761,-1,-0,0.4228677305067889,0,CTLvMITO,Serpinb6a,A6J7I2_RAT,Serpin B6
A6J7V3,-0.4106777609265748,-1.1054122273878764,0.28405670553472684,20.961914022397597,-1.2255526416732285,-5.429764361718403,0.23325834279074223,0.5420887792322568,-0,-0,0.5500279904481856,0,CTLvMITO,Hdhd3,A6J7V3_RAT,Haloacid dehalogenase-like hydrolase domain-containing protein 3
A6J8V8,0.07977771847802373,-0.11400617919912895,0.2735616161551764,22.65635979162582,0.8535197112982433,-5.796793278924167,0.4025211278241585,0.6894214327594105,0,0,0.9299742908481797,0,CTLvMITO,Pvr,A6J8V8_RAT,PVR cell adhesion molecule
A6J903,-0.12439002776018881,-0.2574388111433662,0.00865875562298854,24.053134206561428,-1.938314689954259,-4.42756755138873,0.06545344328881647,0.3230696500721355,-1,-0,0.7123834322124113,0,CTLvMITO,Ethe1,A6J903_RAT,"Persulfide dioxygenase ETHE1, mitochondrial"
A6JAS9,0.0014535982360754929,-0.30373798792335405,0.30664518439550503,20.429561518829306,0.009874644308885894,-6.154508103095901,0.9922098354619872,0.9967804554149498,0,0,0.999988631957758,0,CTLvMITO,Tbc1d17,A6JAS9_RAT,TBC1 domain family member 17
A6JB73,-0.06975060336828065,-0.3029099001575094,0.1634086934209481,21.195732298916006,-0.6202187081099206,-5.964136544545622,0.5414524329045818,0.7756903905886742,-0,-0,0.9581106570069376,0,CTLvMITO,Sphk2,A6JB73_RAT,sphingosine kinase
A6JFZ3,-1.5823920567617478,-3.986136995643147,0.8213528821196516,20.61847358943086,-1.366676502742292,-5.260492835300591,0.1857803214115812,0.491368955658025,-0,-0,0.06970612607623679,0,CTLvMITO,Usf1,A6JFZ3_RAT,Upstream stimulatory factor 1
A6JIS7,0.39076828341107017,0.11742630192021414,0.6641102649019262,22.05953929659935,2.9638935308181042,-2.489860637500234,0.007143029603999769,0.13573936179083743,1,0,0.14499910747867245,0,CTLvMITO,Polr1c,A6JIS7_RAT,DNA-directed RNA polymerases I and III subunit RPAC1
A6JJK6,0.0533136167891648,-0.36172753658003454,0.46835477015836413,20.985669280180698,0.2663156048519404,-6.119189121962153,0.7924632894330785,0.9083630818505799,0,0,0.9876753461505628,0,CTLvMITO,Bak1,A6JJK6_RAT,Bcl-2 homologous antagonist/killer
A6JPV3,-0.2826685244158895,-0.5503764218543106,-0.014960626977468416,19.6151447392594,-2.189101500931151,-3.997887853456045,0.03942976552181319,0.27268168480949856,-1,-0,0.40094397991365316,0,CTLvMITO,Vps37a,A6JPV3_RAT,Vacuolar protein sorting-associated protein 37A
A6JQ21,-0.20338850241576267,-0.320008994498084,-0.08676801033344134,24.382153630109688,-3.615773013226234,-1.084529039439694,0.0015223670894484354,0.08400083651933801,-1,-1,0.26727407642126005,0,CTLvMITO,Slc1a4,A6JQ21_RAT,Amino acid transporter
A6JSH8,0.31578265946635753,-0.0813822913646064,0.7129476102973215,17.524829586608984,1.648416649315149,-4.877784838897814,0.11340163893732844,0.3955067320267057,0,0,0.5028809431746422,0,CTLvMITO,Trmt2a,A6JSH8_RAT,tRNA (uracil-5-)-methyltransferase homolog A
A6JTV7,0.3057403987097711,-0.4333242493382413,1.0448050467577836,16.003257679304962,0.8576696233849118,-5.793364816795041,0.4002740740041393,0.687566276491917,0,0,0.7558308458637987,0,CTLvMITO,Endog,A6JTV7_RAT,Endonuclease
A6JU10,0.2648112205275268,-0.1291764196403165,0.6587988606953701,18.903916796549066,1.3934885846079663,-5.226628936710563,0.17731917136588032,0.4817388002173097,0,0,0.6325022549732985,0,CTLvMITO,Tor1b,A6JU10_RAT,Torsin
A6JVD5,-0.26505928567897286,-0.4190432821537718,-0.11107528920417392,21.96531006602846,-3.5687577299319235,-1.1884019636467809,0.0017053211890044157,0.09096638100165437,-1,-1,0.18461395471341144,0,CTLvMITO,Alg5,A6JVD5_RAT,Dolichyl-phosphate beta-glucosyltransferase
A6JX44,0.1555778765792155,-0.012025327319606122,0.3231810804780372,23.137853777905466,1.924487760711239,-4.450227046568799,0.06725389733984184,0.32703889409232106,1,0,0.6570807908069584,0,CTLvMITO,Pkig,A6JX44_RAT,cAMP-dependent protein kinase inhibitor
A6K2U1,-0.022470415442203517,-0.14924671678606938,0.10430588590166234,25.813656320454395,-0.3674706476333645,-6.087320489882372,0.7167610465831349,0.8713713416228515,-0,-0,0.9925449923395104,0,CTLvMITO,Psmd4,A6K2U1_RAT,26S proteasome non-ATPase regulatory subunit 4
A6K6G4,-0.10391787797550833,-0.42672409516365783,0.21888833921264117,20.735769847099814,-0.6674181445627924,-5.934362688367784,0.5114096537262051,0.761293099539162,-0,-0,0.9326869159067097,0,CTLvMITO,Mtmr9,A6K6G4_RAT,Myotubularin-related protein 9
A6K6W9,0.17462055055991854,-0.109432735231417,0.4586738363512541,18.177774532573256,1.274515630302926,-5.372833734518585,0.2157097114701185,0.5243530040139529,0,0,0.7650326316328033,0,CTLvMITO,Mtres1,A6K6W9_RAT,Mitochondrial transcription rescue factor 1
A6K9X0,-0.08611837198205308,-0.2215560883363022,0.04931934437219604,24.992574316588264,-1.3182744010586576,-5.320341041647084,0.20090245358593442,0.508712956761855,-0,-0,0.8709118979213862,0,CTLvMITO,Colgalt1,A6K9X0_RAT,procollagen galactosyltransferase
A6KB61,0.33038335149400666,0.03290708966571154,0.6278596133223018,20.637211152219862,2.302583929029369,-3.7926479847127674,0.031083735884773974,0.24692303249954334,1,0,0.31765673643759434,0,CTLvMITO,Riok2,A6KB61_RAT,Serine/threonine-protein kinase RIO2
A6KF70,-0.11661938246052728,-0.24511925513330715,0.011880490212252598,24.552348163007945,-1.8815582594603737,-4.51985312178471,0.07312415551132595,0.3375933634845653,-1,-0,0.7371018129869298,0,CTLvMITO,Epb41l3,A6KF70_RAT,Erythrocyte membrane protein band 4.1-like 3
A6KHP5;B5DFA6,-0.03309435006674377,-1.1474984242045774,1.0813097240710898,21.425568891184664,-0.06156881507208453,-6.152663496268999,0.9514592318314293,0.9756878976038139,-0,-0,0.9983546318933332,0,CTLvMITO,Gem;Rem1,A6KHP5_RAT;B5DFA6_RAT,GTP-binding protein
A6KI11,0.011210818356236274,-0.0738859953579844,0.09630763207045695,25.422577635917857,0.27313266798713737,-6.117358506560903,0.7872855027129484,0.9051899823058446,0,0,0.9973223634995841,0,CTLvMITO,Eif2s2,A6KI11_RAT,Eukaryotic translation initiation factor 2 subunit 2
A6KJF6,-0.03739647053219741,-0.17612649247219994,0.10133355140780512,24.860135461788023,-0.5588687044723147,-5.999683965145098,0.581866554005652,0.8028856326589617,-0,-0,0.9799529508460046,0,CTLvMITO,Erp44,A6KJF6_RAT,Endoplasmic reticulum resident protein 44
A6KKW6,0.020517873020279964,-0.3849955166822301,0.42603126272279,15.484913730850073,0.10490030937418122,-6.149061648682374,0.9174004726588898,0.9616373705484628,0,0,0.9982326934515772,0,CTLvMITO,Fam210b,A6KKW6_RAT,"Family with sequence similarity 210, member B"
A6KNE7,-0.1606907426449844,-0.4165291315358447,0.0951476462458759,24.35932644176097,-1.30219126099646,-5.339809604660519,0.2062500088177257,0.515196227847188,-0,-0,0.7759423553999849,0,CTLvMITO,Snrpd1,A6KNE7_RAT,Small nuclear ribonucleoprotein Sm D1
A6KSS8,0.008163191383307122,-0.15044301605644167,0.16676939882305591,22.47675436574491,0.1067061444561655,-6.148870875589562,0.9159841229813284,0.9607637920227552,0,0,0.9992838854894752,0,CTLvMITO,Mcm7,A6KSS8_RAT,DNA replication licensing factor MCM7
A6KTP7,0.14061259738053167,-0.16998052210556608,0.4512057168666294,23.9349761031841,0.9386031988325447,-5.723420547890189,0.35807280476739,0.6501314317008222,0,0,0.8655312473043166,0,CTLvMITO,Lsm2,A6KTP7_RAT,U6 snRNA-associated Sm-like protein LSm2
A7VJC2,0.0774390695933711,-0.14623443133972555,0.3011125705264678,26.92328093152347,0.717786392886328,-5.900285576242429,0.48040288756002913,0.7421460230194472,0,0,0.9448085932026674,0,CTLvMITO,Hnrnpa2b1,ROA2_RAT,Heterogeneous nuclear ribonucleoproteins A2/B1
A8IHN8,-0.4230839759813101,-0.6933230131451169,-0.15284493881750327,20.91587189979319,-3.245847580523272,-1.8925345798375037,0.00369086598565698,0.10832233466605663,-1,-0,0.09347402806936038,0,CTLvMITO,Ag2,CK096_RAT,Uncharacterized protein C11orf96 homolog
A9UMV8;Q4FZT6,0.24334113606357732,-0.5708256880577645,1.057507960184919,27.469610831631442,0.6196575701490695,-5.9644778726866985,0.541815196125186,0.775795562130996,0,0,0.8614598559416695,0,CTLvMITO,H2ac25;H2aj,H2A3_RAT;H2AJ_RAT,Histone H2A.J
B0BMS9,0.2546824432634054,-0.42040091183832673,0.9297657983651375,18.350183931323084,0.78215213933121,-5.853312044015426,0.44241920199265883,0.7155715766505388,0,0,0.812456522629323,0,CTLvMITO,Prkrip1,B0BMS9_RAT,PRKR interacting protein 1
B0BMT9,-0.050700823990180055,-0.14661194669044114,0.045210298710081046,24.853661219261102,-1.0959624458825663,-5.5710041441649025,0.28488642718658486,0.5941868758463742,-0,-0,0.9383209410193284,0,CTLvMITO,Sqor,B0BMT9_RAT,"Sulfide:quinone oxidoreductase, mitochondrial"
B0BMV4,-0.32174250357249434,-0.6043643618591734,-0.039120645285815214,19.27770496498688,-2.3602190933057687,-3.686053389529858,0.027495753314761517,0.2380983611364754,-1,-0,0.3146628081000239,0,CTLvMITO,Yif1a,B0BMV4_RAT,Protein YIF1
B0BMY6,0.624083936194582,-0.1475240098839551,1.3956918822731192,16.145002984423908,1.6768566702329009,-4.8360257033344185,0.1076499696392353,0.3883019590724227,0,0,0.24882581304706802,0,CTLvMITO,Otulin,B0BMY6_RAT,ubiquitinyl hydrolase 1
B0BN18,-0.14845043208239161,-0.34306324968856816,0.046162385523784905,24.697597509956477,-1.5814652579843518,-4.973901388161304,0.1279683816995691,0.41866306497490063,-0,-0,0.7369686380816357,0,CTLvMITO,Pfdn2,PFD2_RAT,Prefoldin subunit 2
B0BN30,0.11874069785122643,-0.04802124722296411,0.28550264292541694,21.36861680088386,1.4762240455547815,-5.1185846493908755,0.15398099998391093,0.45317372071198775,0,0,0.8007911791411876,0,CTLvMITO,Mtch1,B0BN30_RAT,Mitochondrial carrier homolog 1
B0BN48,-0.11149922870734841,-0.4800052983170772,0.2570068409023804,18.182683833905102,-0.6273022536732186,-5.959802169138997,0.5368842514182773,0.7732291616170934,-0,-0,0.9330005558261976,0,CTLvMITO,Cdk2ap1,B0BN48_RAT,Cyclin-dependent kinase 2-associated protein
B0BN56,-0.1239907082109788,-0.2751800836476278,0.027198667225670214,20.944195996796303,-1.7002684561048964,-4.801241018702958,0.10310225328943358,0.3845210174018856,-0,-0,0.75449161903443,0,CTLvMITO,Mrps31,RT31_RAT,Small ribosomal subunit protein mS31
B0BN63,0.07339515874978275,-0.050162872969661376,0.19695319046922688,25.365564319327436,1.2315330262521684,-5.42291405351207,0.23105854957073083,0.5407541047456762,0,0,0.8980495060385205,0,CTLvMITO,Ahsa1,B0BN63_RAT,Activator of 90 kDa heat shock protein ATPase homolog 1
B0BN72,-0.23326186492155898,-0.4239305905117001,-0.04259313933141784,22.4655768590508,-2.5363776040773147,-3.351149909093472,0.018764078427918333,0.20636192431252978,-1,-0,0.3955788756834114,0,CTLvMITO,Mcrip1,MCRI1_RAT,Mapk-regulated corepressor-interacting protein 1
B0BN83,0.1917136370609427,-0.671877488808195,1.0553047629300805,20.254758955461632,0.4602507083216928,-6.049272125583963,0.6498293585047521,0.8397451001628973,0,0,0.9206850228721665,0,CTLvMITO,Armc1,B0BN83_RAT,Armadillo repeat-containing protein 1
B0BN85,-0.061338447075634406,-0.18920168523005088,0.06652479107878206,23.999961014248782,-0.994573097962245,-5.671663296033512,0.3307016882599675,0.6337130437708947,-0,-0,0.9343787990622147,0,CTLvMITO,Sugt1,SGT1_RAT,Protein SGT1 homolog
B0BN86,0.5288407054785509,-0.15653744122458202,1.2142188521816837,21.779510690563978,1.5997210265879462,-4.948001489363367,0.12384970686839651,0.41049771807552665,0,0,0.3313492125866666,0,CTLvMITO,Tmem11,TMM11_RAT,"Transmembrane protein 11, mitochondrial"
B0BN93,0.33402783700396554,0.051389469518968445,0.6166662044889626,24.922689885660006,2.450197968301686,-3.516645369295919,0.022650433837085482,0.22161613146995557,1,0,0.2821952956274206,0,CTLvMITO,Psmd13,PSD13_RAT,26S proteasome non-ATPase regulatory subunit 13
B0BN94,-0.06983238685915083,-0.23670427419735315,0.0970395004790515,23.09896682350627,-0.867607581913701,-5.785091539301835,0.3949258053827963,0.6829843183410288,-0,-0,0.9371815176027627,0,CTLvMITO,Fam136a,F136A_RAT,Protein FAM136A
B0BN98,-0.3032964306098016,-0.6941016929653683,0.08750883174576507,19.639376264666918,-1.6090017865732011,-4.934745469608304,0.1217986238979186,0.4062208094749457,-0,-0,0.5280543177016764,0,CTLvMITO,Llph,B0BN98_RAT,Protein LLP homolog
B0BNA5,-0.13424648781253978,-0.39458544817245933,0.12609247254737976,21.353331680865466,-1.0690878559091752,-5.5985405661927565,0.29656023978809054,0.6017704167037128,-0,-0,0.8494405987271171,0,CTLvMITO,Cotl1,COTL1_RAT,Coactosin-like protein
B0BNA7,-0.03154678416492729,-0.11197237100580314,0.04887880267594856,24.041297048435876,-0.8132245597421743,-5.829273802886555,0.4247579642715701,0.7056886557644813,-0,-0,0.9733500625629272,0,CTLvMITO,Eif3i,EIF3I_RAT,Eukaryotic translation initiation factor 3 subunit I
