pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
REACTOME_VESICLE_MEDIATED_TRANSPORT,0.211864406779661,0.667751210653753,0.1608014010700223,0.231817474205761,1.1167748787440661,162,Dennd5a;Rab31;Col4a2;M6pr;Dynll2;Clta;Wasl;Pafah1b1;Calr;Arfgap3;Vps45;Sparc;Uso1;Optn;Actg1;Ywhaz;Gosr2;Rabgap1;Golga4;Actr3;Col1a2;Hsph1;Yipf6;Kifap3;Stam2;Hyou1;Ldlr;Vamp3;Kif13b;Trip10;App;Stx5;Preb;Ywhaq;Cope;Lrp1;Vamp8;Rab27a;Cltb;Hspa8;Klc1;Copz2;Tjp1;Gbf1;Rab5a;Picalm;Gja1;Col4a1,Reactome,MITOvPHE_MITO
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.09908256880733946,0.5380945659844742,0.19189224038483796,-0.47944504886100237,-1.3980358294323751,17,Nup50;Polr2g;Nup98;Nup107;Polr2e;Nup93;Pom121;Nup205;Polr2a,Reactome,MITOvPHE_MITO
KEGG_ACUTE_MYELOID_LEUKEMIA,0.8514851485148515,1,0.05258989506236159,-0.2340807680755605,-0.7313488476674306,20,Grb2;Nfkb1;Sos1,KEGG,CTLvPHE
KEGG_ADHERENS_JUNCTION,0.2469879518072289,0.6333024405313562,0.12210792028708148,0.3477970442995788,1.1577862463961766,28,Wasl;Actg1;Tjp1;Rhoa;Actn4;Csnk2a2;Vcl,KEGG,CTLvPHE
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.36182902584493043,0.7601421135255723,0.09688777032754396,-0.34893805542642453,-1.0705665795858852,19,Cpt1a;Nfkb1;Adipor1;Prkab1;Acsl5;Prkag1,KEGG,CTLvPHE
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.5694716242661448,0.8732565191024865,0.07130529873400379,-0.35672184047595984,-0.9104212001523662,10,Adsl;Gls;Got2;Cad,KEGG,CTLvPHE
KEGG_ALZHEIMERS_DISEASE,0.8651252408477842,1,0.05060042438536184,0.1911342275877015,0.7846631495331042,75,Lpl;Cox7a2l;Atp5f1d;Ppp3r1;Ndufb8;Cox5b;Bid;Sdhc;Uqcrb;App;Cox5a;Atp5pf;Cox7a2;Uqcrh;Cox6a1;Ndufs4;Ide;Ndufa4;Ndufc2;Ndufab1;Ndufs7,KEGG,CTLvPHE
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,0.49190283400809715,0.819672131147541,0.08063884959506612,-0.29486257039260466,-0.9710383226582605,24,Hexa;Ugp2;Nagk;Cyb5r1;Ugdh;Cyb5r3;Gpi;Gne;Gfpt1;Pmm2;Pgm1;Galk1;Gfus;Uap1,KEGG,CTLvPHE
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.710204081632653,0.959735245449531,0.06252374147247618,0.28481186494083277,0.8188687993817482,16,Ppp3r1;Bid;Bax,KEGG,CTLvPHE
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.4607645875251509,0.8063971927930359,0.08383610571599288,0.3601031121210322,0.9995096745293376,14,Hspa4;Hspa5;Hspa1l;Hspa8;Lgmn,KEGG,CTLvPHE
KEGG_APOPTOSIS,0.31683168316831684,0.7040704070407041,0.10473282158065095,0.3303318180226248,1.0991869371744138,27,Ppp3r1;Aifm1;Bid;Chuk;Endod1;Bax;Ikbkg,KEGG,CTLvPHE
KEGG_ARGININE_AND_PROLINE_METABOLISM,0.05168986083499006,0.27205189913152666,0.28201335001172506,-0.49535424792534194,-1.51978179117408,19,Gls;Ckm;Pycr1;Aldh18a1;Sms;Got2;Oat;Maoa;P4ha1;Lap3;Aldh7a1;Aldh9a1;Glud1;Aldh2,KEGG,CTLvPHE
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.010040644883776595,0.1673440813962766,0.3807304007227924,0.5496389969129138,1.7338427162832342,22,Itga7;Sgcd;Itga3;Itga4;Actg1;Itgb1;Actn4,KEGG,CTLvPHE
KEGG_AXON_GUIDANCE,0.07088122605363985,0.3081792437114776,0.2343926472946861,0.4068278464492776,1.405836167966074,31,Slit2;Sema3c;Rock1;Ppp3r1;Rhoa;Itgb1;Abl1;Arhgef12;Pak1;Hras,KEGG,CTLvPHE
KEGG_BETA_ALANINE_METABOLISM,0.9334637964774951,1,0.047829963311422925,-0.24324999900111677,-0.6208197281449697,10,Sms;Aldh7a1;Aldh9a1;Aldh2;Hibch,KEGG,CTLvPHE
KEGG_BUTANOATE_METABOLISM,0.899009900990099,1,0.05009228744021063,-0.24224643755238895,-0.6736958137743612,14,Pdhb;Aldh7a1;Aldh9a1;Aldh2;Hadha;Echs1;Acat2;Hmgcl;Aldh3a2;Hadh;Acat1;Bdh2;Hmgcs1;Acads,KEGG,CTLvPHE
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.46771037181996084,0.8063971927930359,0.0815265143256594,-0.32622745031940487,-0.9855689597433147,18,Rac1;Grb2;Nfkb1;Sos1;Gsk3b,KEGG,CTLvPHE
KEGG_CALCIUM_SIGNALING_PATHWAY,0.3724696356275304,0.7601421135255723,0.09624060232812902,-0.32382818091297827,-1.0664275672715249,24,Plcb4;Plcg1;Vdac3;Prkca;Avpr1a;Vdac1;Pdgfrb;Vdac2;Prkaca;Atp2b4,KEGG,CTLvPHE
