uniprot_id,gene,PC1_loading,PC2_loading,compartment
P52591,Pom121,0.00151,0.00093000000000000005,Nucleus
P52631,Stat3,0.02361,0.00723,Mitochondrion
P52759,Rida,0.01348,0.00583,Mitochondrion
P52873,Pc,0.00688,0.01315,Mitochondrion
P52909,Jund,-0.00453,-0.00971,Nucleus
P52925,Hmgb2,-0.02573,0.00686,Nucleus
P52944,Pdlim1,-0.02415,-0.00934,Cytoskeleton
P53042,Ppp5c,0.01505,-0.02059,Other
P53534,Pygb,0.02302,0.00475,Other
P53563,Bcl2l1,-0.00491,-3e-4,Mitochondrion
P53565,Cux1,-0.00153,-0.01532,Nucleus
P53676,Ap3m1,0.01518,0.01554,Other
P53678,Ap3m2,-0.01641,-0.00335,Other
P53812,Pitpnb,-0.01311,-0.02409,Nucleus
P53817,Plaat3,0.01015,0.01015,Mitochondrion
P53987,Slc16a1,-0.01001,-0.01039,Cytoskeleton
P54001,P4ha1,0.02038,-0.01367,Other
P54275,Msh2,-0.0123,-0.01639,Nucleus
P54287,Cacnb3,0.01954,-0.00343,Other
P54290,Cacna2d1,-0.00393,-0.00416,Other
P54311,Gnb1,0.01244,0.02324,Other
P54313,Gnb2,0.02302,0.01117,Nucleus
P54319,Plaa,-0.01642,0.00405,Other
P54645,Prkaa1,0.00411,-0.01427,Cytoskeleton
P54690,Bcat1,0.0262,0.00417,Mitochondrion
P54759,Epha7,0.01868,-0.01512,Other
P54921,Napa,0.01852,0.01021,Mitochondrion
P55009,Aif1,0.0115,7.2e-4,Cytoskeleton
P55043,Rrad,0.00177,-0.03266,Other
P55053,Fabp5,-0.02094,0.00578,Other
P55062,Tmbim6,0.01675,0.01355,Nucleus
P55063,Hspa1l,-0.01687,-0.01264,Nucleus
P55161,Nckap1,0.02283,0.01858,Cytoskeleton
P55213,Casp3,0.02024,-0.0159,Mitochondrion
P55260,Anxa4,0.01678,-0.00352,Nucleus
P55272,Cdkn2b,-0.01798,0.01377,Other
P55770,Snu13,-1.8e-4,0.00295,Nucleus
P56536,Kif5c,0.00264,0.01041,Cytoskeleton
P56558,Ogt,0.00646,-0.00214,Mitochondrion
P56571,P56571,-0.00644,0.01831,Other
P56574,Idh2,0.02096,-0.01042,Mitochondrion
P56603,Scamp1,-0.0252,-0.00515,Other
P57113,Gstz1,0.01234,0.00811,Mitochondrion
P57769,Snx16,-8.2e-4,9e-5,Other
P58200,Vti1b,-0.0224,-0.00199,Nucleus
P58405,Strn3,-0.00109,-0.0241,Other
P58775,Tpm2,-0.01244,0.01672,Cytoskeleton
P59215,Gnao1,8.5e-4,0.01157,Other
P59722,Egln1,0.00241,-0.00733,Other
P59798,Selenok,6.6e-4,-0.00194,Nucleus
P59895,Nek6,0.01232,-0.00206,Cytoskeleton
P60123,Ruvbl1,0.0228,-0.01624,Cytoskeleton
P60192,Snapin,-0.01292,-0.02782,Cytoskeleton
P60522,Gabarapl2,0.01916,0.01227,Nucleus
P60711,Actb,0.02679,0.00571,Cytoskeleton
P60815,Flvcr2,-0.01258,-0.00643,Mitochondrion
P60825,Cirbp,4.6e-4,-6.6e-4,Nucleus
P60841,Ensa,-0.02257,0.01439,Other
P60868,Rps20,0.02512,-0.01015,Other
P60892,Prps1,0.02721,0.00141,Other
P60901,Psma6,0.02572,-5.7e-4,Nucleus
P60905,Dnajc5,-0.00373,-0.01786,Mitochondrion
P61023,Chp1,-0.00689,-0.00842,Cytoskeleton
P61078,Ube2d3,0.024,0.0025,Other
P61107,Rab14,-0.01533,-0.01306,Nucleus
P61149,Fgf1,-0.01672,-0.01818,Other
P61203,Cops2,0.01618,-0.00529,Nucleus
P61206;P84079,Arf1;Arf3,0.01854,0.01886,Other
P61212,Arl1,0.01573,-3.6e-4,Other
P61227,Rap2b,0.00864,-0.00271,Other
P61314,Rpl15,0.00112,0.03598,Other
P61354,Rpl27,-0.0223,-0.0049,Nucleus
P61480,Wdr12,-0.00978,0.02342,Nucleus
P61515,Rpl37a,-0.00395,0.02454,Other
P61589,Rhoa,-0.02449,0.00324,Nucleus
P61621,Sec61a1,0.02807,0.00891,Nucleus
P61751,Arf4,0.0249,0.00167,Other
P61765,Stxbp1,-0.01811,-0.00423,Mitochondrion
P61805,Dad1,0.01736,0.02116,Nucleus
P61959,Sumo2,-0.02123,-0.00108,Nucleus
P61972,Nutf2,-0.01066,0.01525,Nucleus
P61980,Hnrnpk,0.01063,-0.02551,Cytoskeleton
P61983,Ywhag,0.01852,-0.01247,Mitochondrion
P62074,Timm10,0.01578,-0.01064,Mitochondrion
P62076,Timm13,-0.02105,-0.02164,Mitochondrion
P62078,Timm8b,-0.00322,-0.01661,Mitochondrion
P62083,Rps7,-0.00927,2e-4,Cytoskeleton
P62138,Ppp1ca,0.02689,-7.9e-4,Nucleus
P62142,Ppp1cb,0.02372,-0.00588,Nucleus
P62168,Ncs1,-0.01539,-0.01995,Nucleus
P62193,Psmc1,0.02235,-0.00433,Other
P62198,Psmc5,0.0208,-0.01319,Nucleus
P62243,Rps8,0.01065,0.0081,Nucleus
P62246,Rps15a,0.02166,0.00518,Nucleus
P62250,Rps16,-0.01743,8.3e-4,Nucleus
P62255,Ube2g1,0.0213,0.00857,Other
P62260,Ywhae,0.02246,-0.00836,Mitochondrion
P62268,Rps23,-0.01335,0.02195,Nucleus
P62271,Rps18,0.02138,-0.01742,Other
P62275,Rps29,-0.00241,0.0041,Nucleus
P62278,Rps13,0.02218,0.01003,Nucleus
P62282,Rps11,-0.01687,0.01921,Nucleus
P62329,Tmsb4x,-0.00979,-0.01292,Other
P62332,Arf6,0.02693,-0.01104,Cytoskeleton
P62425,Rpl7a,-0.00421,0.01419,Nucleus
P62489,Polr2g,0.01467,-0.0094,Nucleus
P62494,Rab11a,0.00893,0.00326,Cytoskeleton
P62501,Tsc22d1,-0.01933,-0.00785,Mitochondrion
P62521,Ccdc8,-2.4e-4,-0.00724,Cytoskeleton
P62628,Dynlrb1,-0.02007,-0.01568,Cytoskeleton
P62630,Eef1a1,0.01578,0.01375,Cytoskeleton
P62634,Cnbp,-0.02128,0.01596,Other
P62703,Rps4x,-0.00939,-0.01726,Nucleus
P62716,Ppp2cb,0.02377,0.00457,Cytoskeleton
P62718,Rpl18a,0.02471,0.01172,Other
P62738,Acta2,0.00736,0.00242,Cytoskeleton
P62744,Ap2s1,-2.5e-4,0.01438,Other
P62747,Rhob,0.0193,-0.01123,Other
P62749,Hpcal1,-0.00506,0.00493,Other
P62752,Rpl23a,-0.00245,0.0118,Nucleus
P62755,Rps6,-0.02062,0.00443,Other
P62762,Vsnl1,-0.00138,0.01461,Other
P62775,Mtpn,-0.02523,-0.01295,Cytoskeleton
P62804,H4c2,0.00946,0.01172,Other
P62815,Atp6v1b2,-0.0016,0.01056,Cytoskeleton
P62828,Ran,0.01442,0.0212,Cytoskeleton
P62832,Rpl23,-0.00765,0.01469,Nucleus
P62836,Rap1a,-0.00549,0.01729,Nucleus
P62839,Ube2d2,0.01196,-0.00251,Other
P62845,Rps15,-0.00371,0.02816,Other
P62850,Rps24,-0.01795,0.01466,Nucleus
P62853,Rps25,0.00501,-0.02784,Nucleus
P62856,Rps26,0.01608,0.01112,Other
P62859,Rps28,-0.01739,-0.01086,Nucleus
P62870,Elob,-0.0243,0.01081,Nucleus
P62890,Rpl30,0.0092,0.01648,Other
P62898,Cycs,-0.02295,0.01357,Mitochondrion
P62902,Rpl31,-0.02165,0.00645,Other
P62907,Rpl10a,-0.00991,-0.02849,Nucleus
P62909,Rps3,0.01086,0.00787,Mitochondrion
P62912,Rpl32,-0.01273,-0.00162,Other
P62914,Rpl11,0.01458,-0.025,Nucleus
P62916,Gtf2b,0.0036,0.00585,Nucleus
P62919,Rpl8,-0.00473,0.02977,Nucleus
P62944,Ap2b1,0.02606,0.00496,Other
P62959,Hint1,-0.0177,-0.02554,Other
P62961,Ybx1,-0.00916,-0.01392,Nucleus
P62963,Pfn1,0.02821,-0.0058,Other
P62982,Rps27a,-0.02234,-0.00937,Mitochondrion
P62994,Grb2,0.00789,0.01701,Nucleus
P62997,Tra2b,0.00999,0.01262,Nucleus
P63003,Tle5,-0.01095,-0.01538,Other
P63004,Pafah1b1,0.01788,0.02469,Cytoskeleton
P63012,Rab3a,-0.01354,-0.00877,Nucleus
P63014,Prrx1,-6.1e-4,-0.01893,Nucleus
P63018,Hspa8,-0.02018,-0.00441,Nucleus
P63025,Vamp3,-0.02631,0.00898,Nucleus
P63029,Tpt1,-0.00618,-0.01565,Cytoskeleton
P63031,Mpc1,0.00893,0.0015,Mitochondrion
P63035,Cyth2,0.00918,0.01304,Other
P63036,Dnaja1,-0.015,0.02208,Mitochondrion
P63039,Hspd1,-0.00835,0.0057,Mitochondrion
P63045,Vamp2,-0.01689,0.02239,Nucleus
P63074,Eif4e,-0.00555,0.00353,Nucleus
P63081,Atp6v0c,0.01794,0.01772,Other
P63086,Mapk1,0.00607,-0.01635,Mitochondrion
P63088,Ppp1cc,0.00791,-0.01515,Mitochondrion
P63100,Ppp3r1,-0.02455,-0.01591,Other
P63102,Ywhaz,-0.00359,0.02914,Other
P63149,Ube2b,-0.01011,-0.02088,Nucleus
P63155,Crnkl1,0.00303,-6e-5,Nucleus
P63159,Hmgb1,-0.02304,0.0152,Other
P63164;P17136,Snrpb;Snrpn,0.01769,0.01866,Other
P63170,Dynll1,0.00595,0.02367,Mitochondrion
P63174,Rpl38,9e-5,1.5e-4,Other
P63219,Gng5,-0.01654,0.01919,Other
P63245,Rack1,0.02748,0.01181,Mitochondrion
P63249,Pkia,-0.00888,0.00706,Other
P63259,Actg1,-0.00918,-0.00641,Cytoskeleton
P63281,Ube2i,-0.01129,0.02621,Nucleus
P63312,Tmsb10,-0.00644,0.01944,Other
P63322,Rala,0.01843,-0.02022,Mitochondrion
P63324,Rps12,-0.00839,0.03534,Nucleus
P63326,Rps10,0.01363,-0.01047,Nucleus
P63329,Ppp3ca,0.02237,-0.00918,Mitochondrion
P63331,Ppp2ca,-0.02002,-0.01513,Mitochondrion
P67779,Phb1,0.02669,0.00183,Mitochondrion
P67874,Csnk2b,-0.01307,0.02079,Nucleus
P68101,Eif2s1,0.02203,-0.00632,Mitochondrion
P68136,Acta1,0.00952,0.00199,Cytoskeleton
P68182,Prkacb,0.02183,-0.01005,Cytoskeleton
P68255,Ywhaq,0.00917,0.03566,Other
P68511,Ywhah,0.02318,-0.01411,Mitochondrion
P68907,Pdzrn3,-0.00104,-0.01653,Other
P69060,Cmas,0.00847,0.01147,Nucleus
P69682,Necap1,-0.01241,-0.01567,Other
P69735,Rab3gap1,0.00482,0.00915,Nucleus
P69736,Edf1,-0.0227,0.00874,Other
P69897,Tubb5,0.01456,0.01057,Cytoskeleton
P70470,Lypla1,0.02051,0.02328,Mitochondrion
P70473,Amacr,0.01103,0.00179,Mitochondrion
P70483,Strn,-0.01495,-0.02585,Other
P70490,Mfge8,0.02322,0.00192,Other
P70496,Pld1,-0.00309,-0.02348,Nucleus
P70500,Cdipt,0.02062,3.2e-4,Nucleus
P70501,Rbm10,0.01264,0.00872,Nucleus
P70541,Eif2b3,0.00442,0.02853,Other
P70550,Rab8b,0.00178,0.00239,Nucleus
P70560,Col12a1,-0.01804,-0.00313,Other
P70580,Pgrmc1,-0.02614,0.01014,Mitochondrion
P70581,Nup58,1.4e-4,0.02333,Nucleus
P70582,Nup54,0.01051,-0.03184,Nucleus
P70583,Dut,-0.01622,-0.01037,Mitochondrion
P70584,Acadsb,0.00939,-0.0058,Mitochondrion
P70615,Lmnb1,0.00497,-0.00135,Cytoskeleton
P70618,Mapk14,0.01849,-0.01079,Mitochondrion
P70619,Gsr,-0.00815,-0.01355,Mitochondrion
P70645,Blmh,0.02715,0.00388,Other
P70705,Atp7a,-0.0049,0.00862,Nucleus
P80254,Ddt,-0.01487,0.00501,Other
P80349,P80349,-0.01985,0.00169,Other
P80385,Prkag1,0.01157,0.00768,Other
P80386,Prkab1,-0.00842,0.03449,Other
P80431,Cox7b,0.01222,0.02141,Mitochondrion
P80432,Cox7c,5.2e-4,0.01996,Mitochondrion
P81128,Arhgap35,-0.01239,-0.00498,Cytoskeleton
P81155,Vdac2,0.02473,-0.00436,Mitochondrion
P81795,Eif2s3,-0.01123,0.00898,Other
P81799,Nagk,0.02532,0.01707,Other
P82458,Mid1,0.01582,0.00695,Cytoskeleton
P82471,Gnaq,0.00225,-0.02916,Nucleus
P82808,Gfpt1,0.02579,0.00872,Other
P82995,Hsp90aa1,0.00258,-0.02869,Mitochondrion
P83006,Pafah2,0.00689,-0.02319,Nucleus
P83565,Mrpl40,-0.00147,0.01466,Mitochondrion
P83732,Rpl24,-0.02114,0.02497,Other
P83868,Ptges3,-0.0262,0.00524,Nucleus
P83871,Phf5a,0.00289,0.00393,Nucleus
P83883,Rpl36a,-0.02015,0.01853,Other
P83888,Tubg1,0.01761,-0.01631,Cytoskeleton
P83941,Eloc,0.0139,0.02847,Nucleus
P83953,Kpna1,0.0194,-0.0219,Nucleus
P84025,Smad3,0.0032,-0.01202,Nucleus
P84082,Arf2,0.02614,-0.00151,Other
P84083,Arf5,0.0238,-0.014,Mitochondrion
P84087,Cplx2,-0.01265,0.01634,Other
P84092,Ap2m1,0.00309,0.02189,Other
P84100,Rpl19,-0.02061,-0.01509,Nucleus
P84109,Sorbs1,-0.00659,0.01135,Cytoskeleton
P84245,H3-3b,0.00416,0.01166,Other
P84586,Rbmxrtl,-0.00312,0.01691,Other
P84817,Fis1,0.02443,0.01529,Mitochondrion
P84850,D2hgdh,-0.01909,4.8e-4,Mitochondrion
P84903,Stim1,-0.00348,0.00492,Cytoskeleton
P85007,Ier3ip1,0.0202,0.00247,Other
P85108,Tubb2a,-0.01388,0.00881,Cytoskeleton
P85125,Cavin1,0.00582,-0.00546,Mitochondrion
P85515,Actr1a,0.02026,0.00497,Cytoskeleton
P85834,Tufm,0.00256,-0.02955,Mitochondrion
P85845,Fscn1,0.00827,0.0325,Cytoskeleton
P85968,Pgd,-0.0148,0.00583,Other
P85970,Arpc2,0.01838,0.01676,Cytoskeleton
P85971,Pgls,-0.01822,0.00374,Other
P85972,Vcl,-0.00589,0.00259,Cytoskeleton
P85973,Pnp,0.02471,-0.00541,Other
P86172,Nmral1,-0.01952,0.0035,Nucleus
P86182,Ccdc22,-0.00899,0.00127,Cytoskeleton
P86252,Pura,0.01574,0.01153,Other
P97519,Hmgcl,0.01128,-0.0064,Mitochondrion
P97521,Slc25a20,0.01946,0.01762,Mitochondrion
P97531,Trip10,-0.01659,0.0133,Nucleus
P97532,Mpst,-0.00562,0.02703,Mitochondrion
P97536,Cand1,0.01801,0.00593,Other
P97541,Hspb6,-0.02233,0.00118,Nucleus
P97546,Nptn,-0.00247,-0.02163,Other
P97570,Pla2g6,0.00899,0.01859,Mitochondrion
P97571,Capn1,-9.4e-4,0.01523,Mitochondrion
P97576,Grpel1,-0.00966,0.00386,Mitochondrion
P97578,Fez2,-0.00377,-0.00917,Other
P97584,Ptgr1,-0.00204,-1.3e-4,Other
P97586,Cgref1,-0.02457,0.01189,Other
P97588,Smad1,0.00852,0.0028,Nucleus
P97603,Neo1,-0.01373,-0.0124,Other
P97608,Oplah,0.01859,-0.01215,Other
P97615,Txn2,-0.01711,-0.01047,Mitochondrion
P97629,Lnpep,0.01365,-0.00434,Nucleus
P97633,Csnk1a1,3e-4,0.02456,Cytoskeleton
P97680,Rin1,-0.00245,-0.01522,Other
P97687,Entpd1,-0.00662,-3.5e-4,Other
P97690,Smc3,-0.01634,-0.01807,Cytoskeleton
P97697,Impa1,-8.2e-4,-0.00294,Other
P97700,Slc25a11,0.02276,-0.01258,Mitochondrion
P97829,Cd47,-0.01769,-0.0233,Other
P97834,Gps1,0.02627,-3e-5,Nucleus
P97839,Dlgap4,-0.01799,0.01077,Other
P97849,Slc27a1,-0.00335,0.00564,Nucleus
P97852,Hsd17b4,0.00215,-0.00326,Mitochondrion
P97874,Gak,-1e-4,-0.00529,Nucleus
P97878,Exoc5,-0.00404,0.0156,Other
P97887,Psen1,-7.4e-4,0.01775,Mitochondrion
P97924,Kalrn,-0.00725,-0.00961,Cytoskeleton
P98166,Vldlr,-0.00942,0.02296,Other
Q00238,Icam1,-0.022,-0.01408,Other
Q00438,Ptbp1,-0.00941,-0.00273,Nucleus
Q00715,Q00715,6.9e-4,0.00809,Other
Q00918,Ltbp1,-0.00817,-0.01675,Other
Q00972,Bckdk,-0.00382,-0.02285,Mitochondrion
Q00981,Uchl1,-0.00975,-0.00574,Nucleus
Q01177,Plg,0.00858,0.00988,Other
Q01205,Dlst,0.02512,0.00147,Mitochondrion
Q01460,Ctbs,-0.00347,0.02301,Other
Q01714,Sp1,-0.00924,0.02383,Nucleus
Q01750,Gtf2f2,-0.00263,-0.00674,Cytoskeleton
Q01986,Map2k1,0.02054,-0.00817,Mitochondrion
Q01992,Mipep,0.00392,-0.01167,Mitochondrion
Q02253,Aldh6a1,0.02156,-0.00699,Mitochondrion
Q02356,Ampd2,-0.02555,-0.00845,Other
Q02589,Adprh,0.01774,0.00605,Other
Q02769,Fdft1,0.0211,-0.0022,Nucleus
Q03114,Cdk5,0.01165,-0.01411,Cytoskeleton
Q03344,Atp5if1,-0.00834,0.00267,Mitochondrion
Q03346,Pmpcb,0.02425,-0.00993,Mitochondrion
Q03348,Ptpra,-0.01223,0.01877,Other
Q04462,Vars1,-0.01846,0.0203,Other
Q04631,Fnta,0.02401,0.01649,Cytoskeleton
Q04753,Clns1a,-0.01653,-0.01386,Cytoskeleton
Q04827,Ccnd2,-0.01995,-0.01397,Cytoskeleton
Q04931,Ssrp1,0.01951,-0.02045,Nucleus
Q04970,Nras,-0.00245,-0.00398,Nucleus
Q05030,Pdgfrb,0.01098,0.00131,Other
Q05175,Basp1,-0.01451,0.00407,Nucleus
Q05962,Slc25a4,0.01808,0.01854,Mitochondrion
Q05982,Nme1,0.01442,0.02302,Other
Q06000,Lpl,-0.00225,0.01045,Other
Q06647,Atp5po,0.02169,-0.00822,Mitochondrion
Q06C60,Bola1,-0.01141,-0.00793,Mitochondrion
Q07009,Capn2,0.00796,-0.00823,Cytoskeleton
Q07205,Eif5,0.00172,0.02626,Other
Q07257,Tgfb2,-0.02528,0.00269,Other
Q07258,Tgfb3,-0.00581,0.00928,Other
Q07266,Dbn1,-0.01301,0.0072,Cytoskeleton
Q07647,Slc2a3,-0.01538,-0.01343,Other
Q07803,Gfm1,-0.00446,-0.01042,Mitochondrion
Q07936,Anxa2,0.02637,-0.00459,Nucleus
Q07984,Ssr4,0.02766,0.00564,Nucleus
Q08013,Ssr3,-0.00367,0.02634,Nucleus
Q08163,Cap1,0.00437,-0.01713,Cytoskeleton
Q08290,Cnn1,-0.0249,9.1e-4,Cytoskeleton
Q08326,Rabif,-0.0089,0.01727,Other
Q08415,Kyat1,0.01781,-0.00139,Mitochondrion
Q08463,Fzd1,-0.00887,0.00141,Other
Q08464,Fzd2,-0.01393,0.02537,Other
Q08602,Rabggta,0.01768,-0.00681,Other
Q08603,Rabggtb,-0.0022,-0.00853,Other
Q08849,Stx3,-7.8e-4,0.00462,Other
Q08850,Stx4,-0.01733,0.0029,Cytoskeleton
Q08851,Stx5,-0.00297,-0.01375,Nucleus
Q09073,Slc25a5,0.01509,0.0231,Mitochondrion
Q09167,Srsf5,-0.02267,0.01786,Nucleus
Q09325,Mgat1,0.0096,-0.00894,Nucleus
Q09326,Mgat2,0.00359,-0.01174,Other
Q0D2L2,Mrps22,0.00904,-0.01026,Mitochondrion
Q0H8B9,Clec2d11,0.00788,-0.00978,Other
Q0KL00,Piezo1,-0.01485,0.01563,Cytoskeleton
Q0PMD2,Antxr1,0.01529,-0.00401,Cytoskeleton
Q0VGK4,Gdpd1,0.02335,0.01942,Nucleus
Q0ZHH6,Atl3,0.00117,-0.02462,Nucleus
Q10473,Galnt1,-4.1e-4,0.01618,Nucleus
Q10728,Ppp1r12a,-0.01938,-0.00491,Cytoskeleton
Q10739,Mmp14,0.01685,-0.02332,Other
Q10743,Adam10,9.5e-4,-0.00972,Nucleus
Q157S1,Crtc1,0.00093000000000000005,-0.01894,Nucleus
Q1AAU6,Asap1,-0.02342,0.01255,Cytoskeleton
Q1H5H1,Selenot,-0.00332,-0.01209,Nucleus
Q1JU68,Eif3a,-1.1e-4,-0.0049,Cytoskeleton
Q1RP74,Tbcb,-0.01309,-0.02167,Cytoskeleton
Q1RP77,Nop16,-0.0161,0.02548,Nucleus
Q1WIM1,Cadm4,-0.01343,0.02635,Other
Q27W01,Rbm8a,-9.1e-4,0.01331,Nucleus
Q27W02,Magoh,0.01869,-0.00841,Nucleus
Q29RW1,Myh4,-0.02203,-0.01696,Cytoskeleton
Q2A121,Fto,0.02167,-0.00584,Nucleus
Q2EJA0,Yap1,-0.02379,0.01561,Nucleus
Q2HWF0,Fnbp1l,-0.01177,0.00467,Other
Q2IBC5,Cav2,-0.01826,0.01675,Nucleus
Q2KJ09,Usp16,0.00407,0.00884,Other
Q2KMM2,Trappc1,0.00283,0.02208,Other
Q2KN99,Specc1l,-0.00973,0.00521,Cytoskeleton
Q2LAP6,Tes,-3.3e-4,0.01477,Other
Q2LC84,Numb,0.00392,0.00351,Other
Q2M1K6,Slc39a13,0.01928,0.02717,Nucleus
Q2M2R8,Pex5,0.00445,-0.02065,Mitochondrion
Q2MCP5,Wdr45b,1.2e-4,-0.00457,Other
Q2MJT0,Mef2a,-0.00866,0.00163,Nucleus
Q2PQA9,Kif5b,-0.02534,-0.00644,Mitochondrion
Q2PS20,Jph2,-0.00693,-0.01162,Nucleus
Q2TA68,Opa1,0.00103,-0.02268,Mitochondrion
Q2TGK3,Zdhhc3,0.01071,0.01385,Other
Q2THW7,Zdhhc5,-0.00792,5.6e-4,Other
Q2TL32,Ubr4,-0.00337,0.01505,Other
Q2YDU8,Spns1,0.02032,-0.01301,Mitochondrion
Q304F3,Tnnc2,-0.01672,-0.00479,Cytoskeleton
Q32KJ5,Gns,-0.02035,-0.00419,Other
Q32KJ6,Galns,-0.01665,0.02624,Other
Q32KK0,Arsl,0.01215,0.01127,Other
Q32KK2,Arsa,-0.01254,0.0255,Other
Q32PX2,Aimp2,0.02409,-0.00692,Other
Q32PX6,Rhog,8.4e-4,0.02911,Nucleus
Q32PX7,Fubp1,-0.02477,0.00321,Other
Q32PZ3,Unc45a,0.01883,-0.01565,Nucleus
Q32Q06,Ap1m1,0.0097,0.01082,Other
Q32Q54,Uqcc1,0.00848,-0.00521,Mitochondrion
Q32WR5,Bloc1s2,-0.01876,-1.3e-4,Mitochondrion
Q3B7D0,Cpox,0.01961,-0.00856,Mitochondrion
Q3B7D1,Ube2z,0.02118,0.00328,Other
Q3B7D2,Sptlc2,0.00292,0.01819,Mitochondrion
Q3B7T8,Cep44,0.00247,0.00977,Cytoskeleton
Q3B7U1,Maged2,-0.02238,-0.00509,Nucleus
Q3B7U4,Ctu2,0.01723,0.00303,Other
Q3B7U9,Fkbp8,0.00748,-0.02728,Mitochondrion
Q3B8N7,Tsc22d4,-0.00689,-0.01934,Other
Q3B8N8,Pes1,0.00717,0.00713,Nucleus
Q3B8Q0,Mapre2,-0.00713,-0.00437,Cytoskeleton
Q3B8Q1,Ddx21,6.8e-4,0.00867,Mitochondrion
Q3B8Q2,Eif4a3,7.2e-4,0.02394,Nucleus
Q3KR55,U2af1,0.02445,0.00636,Nucleus
Q3KR56,Gramd1a,0.01078,-0.00725,Nucleus
Q3KR59,Usp10,0.00161,-0.01566,Other
Q3KR86,Immt,-0.00283,-0.01374,Mitochondrion
Q3KR97,Baiap2l1,-0.01596,-0.02405,Cytoskeleton
Q3KRC3,Srpra,-0.00298,-0.01378,Nucleus
Q3KRC4,Gprc5c,-0.00732,-0.01039,Cytoskeleton
Q3KRC5,Dus3l,-0.01588,0.01816,Other
Q3KRD5,Tomm34,6.6e-4,-0.02873,Mitochondrion
Q3KRD8,Eif6,0.02203,0.00449,Cytoskeleton
Q3KRE0,Atad3a,0.00883,-0.0245,Mitochondrion
Q3KRE3,Gng10,-3e-4,0.03371,Other
Q3MHS2,Znf830,-1e-5,-0.02248,Other
Q3MHS7,Gmds,-6.1e-4,-0.01098,Other
Q3MHS8,Sap18,0.00587,-0.00484,Other
Q3MIB4,Lonp2,-0.00914,-0.01312,Other
Q3MID3,Arfgap2,-0.02266,0.01506,Other
Q3MIE4,Vat1,-0.01007,-0.03267,Mitochondrion
Q3MIE7,Commd9,-0.0114,0.02124,Other
Q3MIE9,Sms,0.02267,-0.01237,Other
Q3MIF4,Xylb,0.01941,-0.00611,Other
Q3MQ06,Atg5,0.00398,0.00433,Mitochondrion
Q3SWS8,Rae1,-0.01071,0.02621,Cytoskeleton
Q3SWT1,Nabp2,-0.01561,0.00281,Nucleus
Q3SWT4,Iws1,0.00759,-0.005,Other
Q3SWT5,Slc41a3,0.01476,-0.01272,Mitochondrion
Q3SWU0,Tarbp2,-0.00583,-6e-5,Nucleus
Q3SWU3,Hnrnpdl,-0.01058,0.01292,Nucleus
Q3T1G7,Cog7,-0.0061,0.00574,Other
Q3T1I4,Prrc1,0.01056,-0.01393,Other
Q3T1J1,Eif5a,-0.02186,-0.02206,Nucleus
Q3T1J8,Rtf2,-0.00413,-0.0169,Other
Q3T1J9,Mob1a,0.01014,-0.0156,Other
Q3T1K5,Capza2,0.00949,0.00609,Cytoskeleton
Q3T1L0,Aldh16a1,0.02264,-0.00667,Other
Q3ZAV8,Edc4,-0.01783,-0.02165,Other
Q3ZU82,Golga5,-0.0185,0.00409,Other
Q496Z0,Elp2,0.01673,-0.0203,Nucleus
Q496Z9,Trmt1l,0.00818,0.00202,Nucleus
Q497B0,Nit2,-0.00466,0.01314,Mitochondrion
Q497C3,Mettl26,-0.01914,0.00812,Other
Q498C7,Smim14,0.01425,-0.00967,Nucleus
Q498C8,Rer1,-0.01067,0.0269,Other
Q498D1,Foxp1,-0.00518,0.01491,Nucleus
Q498E0,Txndc12,-0.0244,-0.00674,Other
Q498E2,Tdrp,-0.00326,-0.00801,Mitochondrion
Q498M4,Wdr5,0.01037,0.01824,Cytoskeleton
Q498R1,Mtrr,-0.00786,0.01241,Other
Q498R3,Dnajc10,0.01441,0.02533,Other
Q498R7,Czib,-0.01811,-7.9e-4,Other
Q498T4,Mrpl2,3.2e-4,0.007,Mitochondrion
Q498U4,Sarnp,-0.01401,-0.00116,Nucleus
Q499N5,Acsf2,0.02077,0.0136,Mitochondrion
Q499N6,Ubxn1,-0.02392,-0.01265,Nucleus
Q499P8,Rusf1,-0.01061,0.02761,Other
Q499R4,Yrdc,-0.00261,-0.01115,Mitochondrion
Q499S6,Ctsf,0.00145,-0.00691,Other
Q4AE70,Carm1,-0.00181,0.0017,Nucleus
Q4AEF8,Copg1,0.01115,0.02147,Nucleus
Q4FZT0,Stoml2,0.0131,-0.03227,Mitochondrion
Q4FZT2,Ppme1,-0.01049,0.01138,Nucleus
Q4FZT8,Spryd4,0.02096,-0.004,Mitochondrion
Q4FZT9,Psmd2,-0.0053,0.01002,Other
Q4FZU6,Anxa8,0.01319,-0.02249,Other
Q4FZU8,Ripor1,-0.00707,0.02569,Other
Q4FZX7,Srprb,-0.0011,-0.02844,Cytoskeleton
Q4FZY0,Efhd2,-0.0083,0.00266,Other
Q4FZZ1,Pxk,0.00636,0.00658,Other
Q4G009,Mcts1,0.02382,-0.01327,Other
Q4G017,Nisch,0.01717,0.00264,Other
Q4G061,Eif3b,-0.01887,-0.02335,Other
Q4G063,Creld2,-0.00694,0.01656,Other
Q4G069,Rmdn1,0.01374,-0.01209,Mitochondrion
Q4G074,Kifbp,0.00728,-0.01883,Mitochondrion
Q4G075,Serpinb1a,0.02237,0.01788,Other
Q4G079,Aimp1,-0.01936,-0.00899,Other
