pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,0.7051509769094139,1,0.05629407497009682,-0.1921686365726368,-0.9028512917425167,146,Supt16h;Cnot3;Prdx5;Chd4;Polr2g;Ctdp1;Mta2;Taf15;Tp53bp2;Cox7a2;Pip4k2a;Ep300;Rps27a;Taf9;Bid;Tsc1;Cdkn1b;Msh2;Csnk2a2;Ppp2ca;Gatad2b;Nelfe;Mbd3;Cox5b;Mre11;Cox6a1;Tnks1bp1;Polr2b;Cdk9;Pin1;Ccnt1;Cox5a;Cnot2;Gsr;Chm,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,0.9195402298850575,1,0.04754341942013011,-0.2415275408083468,-0.6871135805568632,14,Rela;Cdc16,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION,0.03968389783489758,0.472805297061494,0.3217759180753611,-0.598245082501288,-1.5980037419584354,11,Chd4;Mta2;Ncoa1;Gatad2b;Mbd3;Hnrnpu;Mta1,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,0.6478599221789884,0.998387230858758,0.06464845684219278,-0.3208806847586245,-0.8571211865587931,11,Ep300;Cbfb;H2ax;Pml,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,0.3384321223709369,0.8837508251398395,0.09854998035316907,-0.34986826372440816,-1.0739719000376895,20,Lpl;Rela;Fam120b;Thrap3;Ep300;Smarcd3;Ncoa1,Reactome,Interaction
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.9295154185022027,1,0.05345721410899102,0.18154148764987502,0.6841808678856828,41,Rpa1;Aqr;Mnat1;Rfc1;Polr2h,Reactome,Interaction
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,0.5835140997830802,0.9611702127659575,0.07530937641727728,0.25073992002245094,0.9217070465973496,36,Gtf2b;Eloc;Mnat1;Gtf2f2;Polr2h;Gtf2e1;Nelfa;Atp5f1c,Reactome,Interaction
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,0.3391304347826087,0.8837508251398395,0.1063232559327084,0.3762637901409577,1.08072779744455,15,Tcirg1;Atp6v0d1;Atp6v1c1;Atp6v0a1;Atp6v1f;Atp6v1e1;Atp6v1a,Reactome,Interaction
REACTOME_TRANSLATION,0.16279069767441862,0.7023055926592717,0.16693384871319314,0.21407246039701788,1.120613957122756,269,Mrpl27;Eloc;Tsfm;Spcs1;Mrpl42;Rpl35;Eif5;Spcs2;Mrpl19;Mrpl54;Trip4;Gadd45gip1;Rps29;Psma2;Srp9;Ddost;Mrps22;Oxa1l;Mrpl37;Srpra;Rps20;Psmd12;Eef1a1;Cul2;Mrpl38;Rps5;Eif2b1;Mt-nd5;Ssr4;Psma5;Mrpl50;Rps3;Nars1;Ltn1;Rpn2;Eif3i;Psmb1;Psmc4;Rpl7;Aars1;Mrps31;Ascc2;Eif2s1;Psmd6;Rpl26;Mrps5;Rplp0;Eef1g;Elob;Rps15;Eef1e1;Mt-nd3;Psmb2;Rpl18a;Pelo;Eif4a2;Ppa1;Psmd1;Psma3;Rpn1;Sec61a1;Rps23;Eif4a1;Rps10;Eif3k;Rpl35a;Psma6;Mt-atp8;Rps17;Rpl3;Eif3e;Mrps21;Eif4e;Tcf25;Tns2;Yars1;Mars1;Eif3m;Rps12;Lars1;Rpl15;Rpl30;Rps13;Rpl4;Eif3l;Mrps23;Psmc1;Mrpl22;Rpl7a;Tufm;Eif3f;Ube2d3;Rpl8;Dars1;Spcs3;Mt-co2;Mrpl18;Psmd13;Iars1,Reactome,Interaction
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,0.06720977596741344,0.5549640670747936,0.24891111443470243,0.5820369103943905,1.5175083558256572,10,Uvrag;Chmp2b;Becn1;Chmp6,Reactome,Interaction
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,0.37782340862423,0.9071323952018095,0.09624060232812902,0.3823766716081473,1.056075685092182,12,Ube2i;Canx;Gsk3b,Reactome,Interaction
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,0.4349680170575693,0.9528225806451612,0.09026354843400684,0.2876881981151359,1.016844588129053,30,Ube2i;Man1b1;Canx;Gsk3b;Ddost;Rpn2;Prmt1;Dad1,Reactome,Interaction
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,0.7761806981519507,1,0.05859375689456714,0.2762997638290505,0.7631047708778564,12,Rpa1;Rfc1,Reactome,Interaction
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.8869565217391304,1,0.05502111171631165,0.23763923875427292,0.6825619095291965,15,Rpa1;Rfc1,Reactome,Interaction
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.35964912280701755,0.9037811763659807,0.10319746694530717,0.26760407239553996,1.0351294972857308,47,Lnpep;Stxbp3;Rac1;Exoc4;Kifap3;Ywhaz;Rab8a;Rab11a;Tuba3a;Vamp2;Prkab1;Ywhaq;Exoc5;Prkag1;Ywhag;Ywhae;Rhoq;Rab4a,Reactome,Interaction
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.020725801691949753,0.36011080439762694,0.35248785758361917,0.34274176658447536,1.473856062404045,72,Arhgef7;Lin7c;Rims1;Ap2a1;Rac1;Ap2s1;Comt;Slc38a2;Prkar2b;Aldh2;Camk2g;Gng10;Ppm1e;Tuba3a;Vamp2;Prkab1;Ap2b1;Prkar1a;Ppm1f;Tspan7;Camk1;Epb41l1;Prkag1,Reactome,Interaction
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.11047619047619048,0.6302382457200957,0.1847064712077387,-0.3961433683925629,-1.3411750957032598,29,Nup98;Ranbp2;Nup50;Nup43;Nup214;Sympk;Nup54;Ncbp2;Alyref;Tpr;Ncbp1,Reactome,Interaction
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.0040656050332372635,0.15096616605889188,0.40701791892395395,-0.4315684475074485,-1.6865712679123925,52,Nup98;Srsf5;Ranbp2;Nup50;Srrm1;Rnps1;Srsf11;Srsf6;Nup43;Sarnp;Nup214;Sympk;Nup54;Ncbp2;Srsf7;Alyref;Tpr;Srsf4;Ncbp1;Poldip3;Ddx39a;Nup133;Nup107;Thoc2;Srsf1,Reactome,Interaction
