claim,pathway,database,contrast,NES,pval,padj,size
03_hypertrophy,HALLMARK_MYOGENESIS,Hallmark,CTLvPHE_MITO,1.2162711531650163,0.13618677042801555,0.4085603112840467,96
03_hypertrophy,HALLMARK_TGF_BETA_SIGNALING,Hallmark,CTLvPHE_MITO,0.8702507394342818,0.6367265469061876,0.764071856287425,24
03_hypertrophy,HALLMARK_E2F_TARGETS,Hallmark,Interaction,-1.5591144463733977,0.00385563384502322,0.037014084912223,103
03_hypertrophy,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,Interaction,-1.231558749624358,0.10815602836879432,0.35417475728155345,94
03_hypertrophy,HALLMARK_MYC_TARGETS_V1,Hallmark,Interaction,-1.1119560726470594,0.2273476112026359,0.5950636763214245,177
03_hypertrophy,HALLMARK_MYC_TARGETS_V2,Hallmark,Interaction,-1.4219098668805707,0.05984555984555984,0.23938223938223935,29
03_hypertrophy,HALLMARK_MYOGENESIS,Hallmark,Interaction,-1.4504536099644136,0.0187150989934358,0.08371732914330529,96
03_hypertrophy,HALLMARK_TGF_BETA_SIGNALING,Hallmark,Interaction,-0.8234541802687478,0.7230769230769231,0.8640535469803762,24
03_hypertrophy,HALLMARK_E2F_TARGETS,Hallmark,MITOvPHE_MITO,-2.3734131125882825,5.642754076195712e-11,2.7085219565739413e-9,103
03_hypertrophy,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,MITOvPHE_MITO,1.10763858721466,0.2474747474747475,0.5523385300668151,94
03_hypertrophy,HALLMARK_MYC_TARGETS_V1,Hallmark,MITOvPHE_MITO,-2.004684493668618,1.8152768664183157e-7,4.356664479403958e-6,178
03_hypertrophy,HALLMARK_MYC_TARGETS_V2,Hallmark,MITOvPHE_MITO,-1.937897175433469,7.92579635601373e-5,9.510955627216476e-4,29
03_hypertrophy,HALLMARK_MYOGENESIS,Hallmark,MITOvPHE_MITO,1.1204920564194338,0.2135678391959799,0.5523385300668151,96
03_hypertrophy,HALLMARK_TGF_BETA_SIGNALING,Hallmark,MITOvPHE_MITO,0.8712591673847034,0.6572052401746725,0.787424351996346,24
03_hypertrophy,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,Reactome,CTLvPHE,1.2627985870759004,0.1948051948051948,0.4940584332566246,12
03_hypertrophy,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Reactome,CTLvPHE,1.6019846738881136,0.02201140613434564,0.1689136166396524,12
03_hypertrophy,REACTOME_COLLAGEN_FORMATION,Reactome,CTLvPHE,1.2280622086166548,0.19734345351043645,0.4940584332566246,30
03_hypertrophy,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Reactome,CTLvPHE,1.2234898463418828,0.19507575757575757,0.4940584332566246,33
03_hypertrophy,REACTOME_ECM_PROTEOGLYCANS,Reactome,CTLvPHE,1.6249917310333797,0.01568166092996529,0.16128422721260766,24
03_hypertrophy,REACTOME_ELASTIC_FIBRE_FORMATION,Reactome,CTLvPHE,0.9676478636074952,0.49433962264150944,0.743190627202255,16
03_hypertrophy,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Reactome,CTLvPHE,1.820782096235476,1.3708793432614812e-4,0.01613068027237676,92
03_hypertrophy,REACTOME_FIBRONECTIN_MATRIX_FORMATION,Reactome,CTLvPHE,1.4044497346850675,0.11194029850746268,0.3836400521663527,11
03_hypertrophy,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Reactome,CTLvPHE,1.8220102134192888,0.00266906454608726,0.06818704525644478,27
03_hypertrophy,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Reactome,CTLvPHE,1.81738411356754,0.0026854229373191,0.06818704525644478,33
03_hypertrophy,REACTOME_STRIATED_MUSCLE_CONTRACTION,Reactome,CTLvPHE,1.889627975910467,0.00303711760224252,0.06818704525644478,14
03_hypertrophy,REACTOME_SYNDECAN_INTERACTIONS,Reactome,CTLvPHE,1.2226619441497897,0.2119460500963391,0.5159790047172945,17
03_hypertrophy,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,Reactome,CTLvPHE,1.1326161568509023,0.27893738140417457,0.5993597221142132,18
03_hypertrophy,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,Reactome,CTLvMITO,1.0893236261532484,0.37423312883435583,0.7038420274893221,12
03_hypertrophy,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Reactome,CTLvMITO,-1.939149694358254,0.00211991261516886,0.08083312602476422,12
03_hypertrophy,REACTOME_COLLAGEN_FORMATION,Reactome,CTLvMITO,-1.6077457732526863,0.00890420795156083,0.09822454396565544,30
03_hypertrophy,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Reactome,CTLvMITO,-1.2983965280785024,0.13,0.41894902132632195,33
03_hypertrophy,REACTOME_ECM_PROTEOGLYCANS,Reactome,CTLvMITO,-1.4389010654297996,0.06,0.27506493506493507,24
03_hypertrophy,REACTOME_ELASTIC_FIBRE_FORMATION,Reactome,CTLvMITO,-1.297015422171629,0.166015625,0.48836263020833337,16
03_hypertrophy,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Reactome,CTLvMITO,1.324891656852781,0.07738095238095238,0.3064236111111111,92
03_hypertrophy,REACTOME_FIBRONECTIN_MATRIX_FORMATION,Reactome,CTLvMITO,-1.809099304037714,0.00381066290875758,0.08104503164763001,11
03_hypertrophy,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Reactome,CTLvMITO,1.144736010950722,0.23809523809523808,0.5886878652409714,27
03_hypertrophy,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Reactome,CTLvMITO,-1.161209570658453,0.244,0.5940137931034483,33
03_hypertrophy,REACTOME_STRIATED_MUSCLE_CONTRACTION,Reactome,CTLvMITO,1.548984376609727,0.05040322580645161,0.24471743109089905,14
03_hypertrophy,REACTOME_SYNDECAN_INTERACTIONS,Reactome,CTLvMITO,-1.5728397053498555,0.01940511272221948,0.14574478278603145,17
03_hypertrophy,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,Reactome,CTLvMITO,1.1174048846558489,0.3,0.6541284624455515,18
03_hypertrophy,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,Reactome,PHEvPHE_MITO,1.0295476423077672,0.412573673870334,0.66981688220773,12
03_hypertrophy,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Reactome,PHEvPHE_MITO,-2.242369420907929,1.9294954105431605e-5,0.00113518646653622,12
03_hypertrophy,REACTOME_COLLAGEN_FORMATION,Reactome,PHEvPHE_MITO,-1.8036806849170668,0.00345823578207166,0.0226066153902092,30
03_hypertrophy,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Reactome,PHEvPHE_MITO,-1.4955163477934657,0.04269960722949886,0.15539135414446492,33
03_hypertrophy,REACTOME_ECM_PROTEOGLYCANS,Reactome,PHEvPHE_MITO,-1.952336860027355,0.0016571065437379,0.01426728316925558,24
03_hypertrophy,REACTOME_ELASTIC_FIBRE_FORMATION,Reactome,PHEvPHE_MITO,-1.7121639800030148,0.01200479210799566,0.05364166600155022,16
03_hypertrophy,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Reactome,PHEvPHE_MITO,-1.2377542992849444,0.12127659574468085,0.31948237535725627,92
03_hypertrophy,REACTOME_FIBRONECTIN_MATRIX_FORMATION,Reactome,PHEvPHE_MITO,-2.1379675132014646,1.1368102859837397e-4,0.00276941241043587,11
03_hypertrophy,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Reactome,PHEvPHE_MITO,-1.6134184529514797,0.0158919615678033,0.066784076588506755,27
03_hypertrophy,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Reactome,PHEvPHE_MITO,-1.6707712652791331,0.01320860754537704,0.05828298079397618,33
03_hypertrophy,REACTOME_STRIATED_MUSCLE_CONTRACTION,Reactome,PHEvPHE_MITO,-1.479736132078854,0.07942973523421588,0.23761607235320512,14
03_hypertrophy,REACTOME_SYNDECAN_INTERACTIONS,Reactome,PHEvPHE_MITO,-1.819018399222525,0.00485934825359241,0.02907372768674783,17
03_hypertrophy,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,Reactome,PHEvPHE_MITO,0.873616103427584,0.6264591439688716,0.8070805759890937,18
03_hypertrophy,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,Reactome,CTLvPHE_MITO,1.351611527550659,0.13157894736842105,0.4553663570691434,12
03_hypertrophy,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Reactome,CTLvPHE_MITO,-1.4113375685045493,0.0905511811023622,0.3780252730777468,12
03_hypertrophy,REACTOME_COLLAGEN_FORMATION,Reactome,CTLvPHE_MITO,-1.313263737453841,0.10953346855983773,0.39636356473091167,30
03_hypertrophy,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Reactome,CTLvPHE_MITO,-0.8718638383169969,0.6828282828282828,0.8740161482385059,33
03_hypertrophy,REACTOME_ECM_PROTEOGLYCANS,Reactome,CTLvPHE_MITO,-1.0680982416536642,0.3702928870292887,0.7495608671484159,24
03_hypertrophy,REACTOME_ELASTIC_FIBRE_FORMATION,Reactome,CTLvPHE_MITO,-1.6347130787270372,0.02099506945132735,0.2133797689382823,16
03_hypertrophy,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Reactome,CTLvPHE_MITO,1.4756715830620062,0.01079706721931861,0.16443338043315237,92
03_hypertrophy,REACTOME_FIBRONECTIN_MATRIX_FORMATION,Reactome,CTLvPHE_MITO,-1.430089277254805,0.08863198458574181,0.3780252730777468,11
03_hypertrophy,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Reactome,CTLvPHE_MITO,1.2108082006074523,0.18532818532818532,0.5497550371499951,27
03_hypertrophy,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Reactome,CTLvPHE_MITO,0.9332922934016612,0.5562130177514792,0.8249630371536223,33
03_hypertrophy,REACTOME_STRIATED_MUSCLE_CONTRACTION,Reactome,CTLvPHE_MITO,0.991785666015764,0.46346555323590816,0.7865545206359402,14
03_hypertrophy,REACTOME_SYNDECAN_INTERACTIONS,Reactome,CTLvPHE_MITO,-1.504810797786826,0.0473342258712254,0.3202228989826994,17
03_hypertrophy,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,Reactome,CTLvPHE_MITO,0.908313367578124,0.5662650602409639,0.8259982077068605,18
03_hypertrophy,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,Reactome,Interaction,-1.1115919739371258,0.33969465648854963,0.8961286228051619,12
03_hypertrophy,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Reactome,Interaction,-0.6153876343304708,0.9389312977099236,1,12
03_hypertrophy,REACTOME_COLLAGEN_FORMATION,Reactome,Interaction,-0.74311679086095,0.8600746268656716,1,30
03_hypertrophy,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Reactome,Interaction,0.7282307474942591,0.9067245119305856,1,33
03_hypertrophy,REACTOME_ECM_PROTEOGLYCANS,Reactome,Interaction,-0.9717428643236063,0.4887640449438202,0.9300079037498902,24
03_hypertrophy,REACTOME_ELASTIC_FIBRE_FORMATION,Reactome,Interaction,-1.1750197025777185,0.29056603773584905,0.8912252824858757,16
03_hypertrophy,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Reactome,Interaction,-1.2435169622399238,0.08934707903780069,0.6356237395563239,92
03_hypertrophy,REACTOME_FIBRONECTIN_MATRIX_FORMATION,Reactome,Interaction,0.7279510965994745,0.8241308793456033,1,11
03_hypertrophy,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Reactome,Interaction,-1.3762937393559205,0.08196721311475409,0.6356237395563239,27
03_hypertrophy,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Reactome,Interaction,-1.291916129670146,0.133086876155268,0.7569336681432159,33
03_hypertrophy,REACTOME_STRIATED_MUSCLE_CONTRACTION,Reactome,Interaction,-2.046121465412374,1.793495701724479e-4,0.0633103982708741,14
03_hypertrophy,REACTOME_SYNDECAN_INTERACTIONS,Reactome,Interaction,-0.962288301399714,0.5184466019417475,0.932011042762914,17
03_hypertrophy,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,Reactome,Interaction,-0.9755352569872312,0.48927875243664715,0.9300079037498902,18
03_hypertrophy,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,Reactome,MITOvPHE_MITO,0.8996083254347981,0.5987261146496815,0.9701361328041652,12
03_hypertrophy,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Reactome,MITOvPHE_MITO,1.67626577768065,0.0169505120000965,0.236444917679309,12
03_hypertrophy,REACTOME_COLLAGEN_FORMATION,Reactome,MITOvPHE_MITO,1.1643176260344137,0.23094170403587444,0.681287013536379,30
03_hypertrophy,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Reactome,MITOvPHE_MITO,1.1673281477408477,0.2361111111111111,0.681287013536379,33
03_hypertrophy,REACTOME_ECM_PROTEOGLYCANS,Reactome,MITOvPHE_MITO,1.32556313628251,0.12605042016806722,0.5632379534092118,24
03_hypertrophy,REACTOME_ELASTIC_FIBRE_FORMATION,Reactome,MITOvPHE_MITO,-1.0757288472449718,0.3631386861313868,0.8120455791556414,16
03_hypertrophy,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Reactome,MITOvPHE_MITO,1.2269949350296292,0.1197007481296758,0.5625090540344778,92
03_hypertrophy,REACTOME_FIBRONECTIN_MATRIX_FORMATION,Reactome,MITOvPHE_MITO,1.3589107566924357,0.14736842105263157,0.6048959608323133,11
03_hypertrophy,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Reactome,MITOvPHE_MITO,1.2508167320735428,0.171875,0.6566932795907293,27
03_hypertrophy,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Reactome,MITOvPHE_MITO,1.1915231794862575,0.19444444444444445,0.6651250428228845,33
03_hypertrophy,REACTOME_STRIATED_MUSCLE_CONTRACTION,Reactome,MITOvPHE_MITO,-1.856671670930803,0.00343740232426994,0.10437148603687044,14
03_hypertrophy,REACTOME_SYNDECAN_INTERACTIONS,Reactome,MITOvPHE_MITO,0.8047388033173599,0.7658643326039387,1,17
03_hypertrophy,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,Reactome,MITOvPHE_MITO,-0.5590211242417079,0.9661654135338346,1,18
03_hypertrophy,KEGG_CELL_CYCLE,KEGG,CTLvPHE,-1.6452650946421,0.00521172774818702,0.10423455496374046,41
03_hypertrophy,KEGG_DILATED_CARDIOMYOPATHY,KEGG,CTLvPHE,1.9367670205235024,0.0011150865775578,0.0557543288778904,27
03_hypertrophy,KEGG_ECM_RECEPTOR_INTERACTION,KEGG,CTLvPHE,1.9657275834393797,7.45262753540906e-4,0.0557543288778904,27
03_hypertrophy,KEGG_FOCAL_ADHESION,KEGG,CTLvPHE,1.6658508230429168,0.00262703290909644,0.0875677636365481,73
03_hypertrophy,KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG,CTLvPHE,1.4934029269268874,0.04829760898827167,0.2683200499348426,18
03_hypertrophy,KEGG_CELL_CYCLE,KEGG,CTLvMITO,0.765162367135394,0.857976653696498,0.9516326174262266,41
03_hypertrophy,KEGG_DILATED_CARDIOMYOPATHY,KEGG,CTLvMITO,1.550107826858991,0.03660005155243123,0.20333361973572908,27
03_hypertrophy,KEGG_ECM_RECEPTOR_INTERACTION,KEGG,CTLvMITO,-1.2182975884563414,0.18979591836734697,0.49545408111145167,27
03_hypertrophy,KEGG_FOCAL_ADHESION,KEGG,CTLvMITO,-1.0447736405234722,0.3678861788617886,0.7827365507697629,73
03_hypertrophy,KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG,CTLvMITO,-1.2126107255523388,0.1827309236947791,0.49545408111145167,18
03_hypertrophy,KEGG_CELL_CYCLE,KEGG,PHEvPHE_MITO,-0.9116824537671088,0.6053169734151329,0.7861869930835448,41
03_hypertrophy,KEGG_DILATED_CARDIOMYOPATHY,KEGG,PHEvPHE_MITO,-1.316113147911368,0.1320754716981132,0.35696073431922487,27
03_hypertrophy,KEGG_ECM_RECEPTOR_INTERACTION,KEGG,PHEvPHE_MITO,-1.609414471884926,0.01136710524490229,0.07104440778063936,27
03_hypertrophy,KEGG_FOCAL_ADHESION,KEGG,PHEvPHE_MITO,-1.511446661184079,0.01478527710428529,0.08214042835714054,73
03_hypertrophy,KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG,PHEvPHE_MITO,-1.0559930664942148,0.3824130879345603,0.7081723850640006,18
03_hypertrophy,KEGG_CELL_CYCLE,KEGG,CTLvPHE_MITO,-1.3016953202666357,0.11332007952286284,0.314777998674619,41
03_hypertrophy,KEGG_DILATED_CARDIOMYOPATHY,KEGG,CTLvPHE_MITO,1.4109086396729418,0.084,0.2562388591800357,27
03_hypertrophy,KEGG_ECM_RECEPTOR_INTERACTION,KEGG,CTLvPHE_MITO,1.2269667123424457,0.194,0.43437055757384296,27
03_hypertrophy,KEGG_FOCAL_ADHESION,KEGG,CTLvPHE_MITO,1.0536224002691372,0.35943775100401604,0.5705361127047873,73
03_hypertrophy,KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG,CTLvPHE_MITO,-0.8116878108045507,0.7440476190476191,0.8560311284046693,18
03_hypertrophy,KEGG_CELL_CYCLE,KEGG,Interaction,-0.798370974417917,0.7896678966789668,0.9940676607343274,41
03_hypertrophy,KEGG_DILATED_CARDIOMYOPATHY,KEGG,Interaction,-1.833872209936327,0.00162887736415237,0.08144386820761886,27
03_hypertrophy,KEGG_ECM_RECEPTOR_INTERACTION,KEGG,Interaction,-1.2673492476355674,0.1760154738878143,0.7040618955512572,27
03_hypertrophy,KEGG_FOCAL_ADHESION,KEGG,Interaction,-1.3136338894799628,0.07543859649122807,0.5388471177944862,73
03_hypertrophy,KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG,Interaction,-1.109885092818943,0.3173431734317343,0.9076382230744648,18
03_hypertrophy,KEGG_CELL_CYCLE,KEGG,MITOvPHE_MITO,-1.6178001672123412,0.00939416403448004,0.3131388011493347,41
03_hypertrophy,KEGG_DILATED_CARDIOMYOPATHY,KEGG,MITOvPHE_MITO,-1.2255601182678038,0.2003853564547206,0.6294080885635212,27
03_hypertrophy,KEGG_ECM_RECEPTOR_INTERACTION,KEGG,MITOvPHE_MITO,1.4765753138558848,0.05665092668722971,0.6294080885635212,27
03_hypertrophy,KEGG_FOCAL_ADHESION,KEGG,MITOvPHE_MITO,-0.8072289033577399,0.838160136286201,0.9678605912915538,73
03_hypertrophy,KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG,MITOvPHE_MITO,1.134168088547107,0.28627450980392155,0.6294080885635212,18
03_hypertrophy,GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,GO Slim,CTLvPHE,1.4226573184921578,0.03028534248696657,0.1436375018376427,102
03_hypertrophy,GOSLIM_TELOMERE_ORGANIZATION,GO Slim,CTLvPHE,-1.9173157372138352,1.4671096312742456e-4,0.00190724252065651,63
03_hypertrophy,GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,GO Slim,CTLvMITO,-1.200401914520193,0.14864864864864866,0.4377551020408163,103
03_hypertrophy,GOSLIM_TELOMERE_ORGANIZATION,GO Slim,CTLvMITO,0.9025480262647436,0.6283924843423799,0.8708846263956486,63
03_hypertrophy,GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,GO Slim,PHEvPHE_MITO,-1.2461861543149448,0.08523908523908524,0.27702702702702703,102
03_hypertrophy,GOSLIM_TELOMERE_ORGANIZATION,GO Slim,PHEvPHE_MITO,1.1231775908891908,0.2633663366336634,0.5466101694915254,64
03_hypertrophy,GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,GO Slim,CTLvPHE_MITO,-1.1621043821055008,0.1643002028397566,0.31886792452830187,103
03_hypertrophy,GOSLIM_TELOMERE_ORGANIZATION,GO Slim,CTLvPHE_MITO,-1.6230338970962552,0.0072648692804157,0.06296220043026941,63
03_hypertrophy,GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,GO Slim,Interaction,-0.8284298799320453,0.8196428571428571,0.9614583333333332,102
03_hypertrophy,GOSLIM_TELOMERE_ORGANIZATION,GO Slim,Interaction,-0.7906119034686352,0.8671454219030521,0.9614583333333332,63
03_hypertrophy,GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,GO Slim,MITOvPHE_MITO,1.047643416565768,0.3712871287128713,0.5363036303630363,103
03_hypertrophy,GOSLIM_TELOMERE_ORGANIZATION,GO Slim,MITOvPHE_MITO,-1.9205344238552808,1.8429425672976616e-4,0.00119791266874348,64
04_rescue_fibrosis,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,CTLvPHE,1.7493943983029858,6.565447461106855e-4,0.01575707390665645,94
04_rescue_fibrosis,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,CTLvMITO,-1.403073053924007,0.03130501506555284,0.18110996063776433,94
04_rescue_fibrosis,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,PHEvPHE_MITO,-1.7858874654605614,5.879087848251012e-4,0.00705490541790121,94
04_rescue_fibrosis,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,CTLvPHE_MITO,-1.3698148770845358,0.04271976308451313,0.20505486280566304,94
04_rescue_fibrosis,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,Interaction,-1.231558749624358,0.10815602836879432,0.35417475728155345,94
04_rescue_fibrosis,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,MITOvPHE_MITO,1.10763858721466,0.2474747474747475,0.5523385300668151,94
04_rescue_fibrosis,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,Reactome,CTLvPHE,1.2627985870759004,0.1948051948051948,0.4940584332566246,12
04_rescue_fibrosis,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Reactome,CTLvPHE,1.6019846738881136,0.02201140613434564,0.1689136166396524,12
04_rescue_fibrosis,REACTOME_COLLAGEN_FORMATION,Reactome,CTLvPHE,1.2280622086166548,0.19734345351043645,0.4940584332566246,30
04_rescue_fibrosis,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Reactome,CTLvPHE,1.2234898463418828,0.19507575757575757,0.4940584332566246,33
04_rescue_fibrosis,REACTOME_ECM_PROTEOGLYCANS,Reactome,CTLvPHE,1.6249917310333797,0.01568166092996529,0.16128422721260766,24
04_rescue_fibrosis,REACTOME_ELASTIC_FIBRE_FORMATION,Reactome,CTLvPHE,0.9676478636074952,0.49433962264150944,0.743190627202255,16
04_rescue_fibrosis,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Reactome,CTLvPHE,1.820782096235476,1.3708793432614812e-4,0.01613068027237676,92
04_rescue_fibrosis,REACTOME_FIBRONECTIN_MATRIX_FORMATION,Reactome,CTLvPHE,1.4044497346850675,0.11194029850746268,0.3836400521663527,11
04_rescue_fibrosis,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Reactome,CTLvPHE,1.8220102134192888,0.00266906454608726,0.06818704525644478,27
04_rescue_fibrosis,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Reactome,CTLvPHE,1.81738411356754,0.0026854229373191,0.06818704525644478,33
04_rescue_fibrosis,REACTOME_SYNDECAN_INTERACTIONS,Reactome,CTLvPHE,1.2226619441497897,0.2119460500963391,0.5159790047172945,17
04_rescue_fibrosis,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,Reactome,CTLvMITO,1.0893236261532484,0.37423312883435583,0.7038420274893221,12
04_rescue_fibrosis,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Reactome,CTLvMITO,-1.939149694358254,0.00211991261516886,0.08083312602476422,12
04_rescue_fibrosis,REACTOME_COLLAGEN_FORMATION,Reactome,CTLvMITO,-1.6077457732526863,0.00890420795156083,0.09822454396565544,30
04_rescue_fibrosis,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Reactome,CTLvMITO,-1.2983965280785024,0.13,0.41894902132632195,33
04_rescue_fibrosis,REACTOME_ECM_PROTEOGLYCANS,Reactome,CTLvMITO,-1.4389010654297996,0.06,0.27506493506493507,24
04_rescue_fibrosis,REACTOME_ELASTIC_FIBRE_FORMATION,Reactome,CTLvMITO,-1.297015422171629,0.166015625,0.48836263020833337,16
04_rescue_fibrosis,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Reactome,CTLvMITO,1.324891656852781,0.07738095238095238,0.3064236111111111,92
04_rescue_fibrosis,REACTOME_FIBRONECTIN_MATRIX_FORMATION,Reactome,CTLvMITO,-1.809099304037714,0.00381066290875758,0.08104503164763001,11
04_rescue_fibrosis,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Reactome,CTLvMITO,1.144736010950722,0.23809523809523808,0.5886878652409714,27
04_rescue_fibrosis,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Reactome,CTLvMITO,-1.161209570658453,0.244,0.5940137931034483,33
04_rescue_fibrosis,REACTOME_SYNDECAN_INTERACTIONS,Reactome,CTLvMITO,-1.5728397053498555,0.01940511272221948,0.14574478278603145,17
04_rescue_fibrosis,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,Reactome,PHEvPHE_MITO,1.0295476423077672,0.412573673870334,0.66981688220773,12
04_rescue_fibrosis,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,Reactome,PHEvPHE_MITO,-2.242369420907929,1.9294954105431605e-5,0.00113518646653622,12
04_rescue_fibrosis,REACTOME_COLLAGEN_FORMATION,Reactome,PHEvPHE_MITO,-1.8036806849170668,0.00345823578207166,0.0226066153902092,30
04_rescue_fibrosis,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Reactome,PHEvPHE_MITO,-1.4955163477934657,0.04269960722949886,0.15539135414446492,33
04_rescue_fibrosis,REACTOME_ECM_PROTEOGLYCANS,Reactome,PHEvPHE_MITO,-1.952336860027355,0.0016571065437379,0.01426728316925558,24
04_rescue_fibrosis,REACTOME_ELASTIC_FIBRE_FORMATION,Reactome,PHEvPHE_MITO,-1.7121639800030148,0.01200479210799566,0.05364166600155022,16
04_rescue_fibrosis,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Reactome,PHEvPHE_MITO,-1.2377542992849444,0.12127659574468085,0.31948237535725627,92
04_rescue_fibrosis,REACTOME_FIBRONECTIN_MATRIX_FORMATION,Reactome,PHEvPHE_MITO,-2.1379675132014646,1.1368102859837397e-4,0.00276941241043587,11
04_rescue_fibrosis,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Reactome,PHEvPHE_MITO,-1.6134184529514797,0.0158919615678033,0.066784076588506755,27
04_rescue_fibrosis,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Reactome,PHEvPHE_MITO,-1.6707712652791331,0.01320860754537704,0.05828298079397618,33
